 "x_c",  "y_c",  "u_c",  "v_c",  "x",  "y",  "u",  "v",  "sigma",  "Xp",  "Yp"
-6.34455,11.8543,-0.00289199,0.00118161,958,527,-0.741325,7.76245,1,-6.34744,11.8555
-6.17759,11.8543,-0.0028877,0.00114012,965,527,-0.741122,7.764,1,-6.18048,11.8554
-6.01063,11.8543,-0.00283238,0.00108336,972,527,-0.738861,7.7662,1,-6.01346,11.8554
-5.84367,11.8543,-0.00273464,0.00101421,979,527,-0.734769,7.76894,1,-5.8464,11.8553
-5.6767,11.8543,-0.00261257,0.000927894,986,527,-0.72959,7.77235,1,-5.67932,11.8552
-5.50974,11.8543,-0.00249145,0.000831085,993,527,-0.72453,7.77624,1,-5.51223,11.8551
-5.34278,11.8543,-0.00239847,0.000739044,1000,527,-0.720659,7.7799,1,-5.34518,11.855
-5.17582,11.8543,-0.00234888,0.000651774,1007,527,-0.718581,7.78339,1,-5.17817,11.8549
-5.00886,11.8543,-0.00233458,0.000572133,1014,527,-0.717946,7.78654,1,-5.01119,11.8549
-4.8419,11.8543,-0.00233744,0.000497262,1021,527,-0.718103,7.78947,1,-4.84423,11.8548
-4.67493,11.8543,-0.00233601,0.000428112,1028,527,-0.718067,7.79225,1,-4.67727,11.8547
-4.50797,11.8543,-0.00230407,0.000355147,1035,527,-0.716674,7.79512,1,-4.51028,11.8546
-4.34101,11.8543,-0.00221919,0.000276458,1042,527,-0.713105,7.7982,1,-4.34323,11.8546
-4.17405,11.8543,-0.00208568,0.00020063,1049,527,-0.707474,7.80121,1,-4.17613,11.8545
-4.00709,11.8543,-0.0019226,0.0001248,1056,527,-0.700712,7.80422,1,-4.00901,11.8544
-3.84012,11.8543,-0.00177383,5.66005e-05,1063,527,-0.694432,7.80689,1,-3.8419,11.8544
-3.67316,11.8543,-0.00165462,-3.01544e-06,1070,527,-0.689503,7.80919,1,-3.67482,11.8543
-3.5062,11.8543,-0.00158763,-6.83521e-05,1077,527,-0.686691,7.81179,1,-3.50779,11.8542
-3.33924,11.8543,-0.00157023,-0.000137502,1084,527,-0.685953,7.81454,1,-3.34081,11.8542
-3.17228,11.8543,-0.00158477,-0.00022191,1091,527,-0.686571,7.81786,1,-3.17386,11.8541
-3.00531,11.8543,-0.00159932,-0.00031967,1098,527,-0.687178,7.82177,1,-3.00691,11.854
-2.83835,11.8543,-0.00159646,-0.00042792,1105,527,-0.687047,7.82613,1,-2.83995,11.8539
-2.67139,11.8543,-0.00156428,-0.000532356,1112,527,-0.685665,7.83032,1,-2.67295,11.8538
-2.50443,11.8543,-0.00152637,-0.000616766,1119,527,-0.684035,7.83368,1,-2.50595,11.8537
-2.33747,11.8543,-0.00149728,-0.000671611,1126,527,-0.682837,7.83584,1,-2.33896,11.8536
-2.1705,11.8543,-0.0014887,-0.00069117,1133,527,-0.68245,7.83645,1,-2.17199,11.8536
-2.00354,11.8543,-0.00149442,-0.000688793,1140,527,-0.682795,7.83618,1,-2.00504,11.8536
-1.83658,11.8543,-0.00150897,-0.000675927,1147,527,-0.683321,7.83542,1,-1.83809,11.8536
-1.66962,11.8543,-0.0014974,-0.000666875,1154,527,-0.682913,7.83492,1,-1.67112,11.8536
-1.50266,11.8543,-0.00143041,-0.000676899,1161,527,-0.680058,7.83517,1,-1.50409,11.8536
-1.3357,11.8543,-0.00129642,-0.000707905,1168,527,-0.674449,7.83627,1,-1.33699,11.8536
-1.16873,11.8543,-0.00111009,-0.000762754,1175,527,-0.66665,7.83836,1,-1.16984,11.8535
-1.00177,11.8543,-0.000917931,-0.000835723,1182,527,-0.658554,7.84126,1,-1.00269,11.8535
-0.834809,11.8543,-0.000754915,-0.000924904,1189,527,-0.651734,7.84479,1,-0.835564,11.8534
-0.667848,11.8543,-0.000658835,-0.00101885,1196,527,-0.647664,7.84859,1,-0.668506,11.8533
-0.500886,11.8543,-0.000635531,-0.0011004,1203,527,-0.646685,7.85181,1,-0.501521,11.8532
-0.333924,11.8543,-0.000676302,-0.00115143,1210,527,-0.64841,7.85373,1,-0.3346,11.8531
-0.166962,11.8543,-0.00075492,-0.00115,1217,527,-0.651727,7.85351,1,-0.167717,11.8531
0,11.8543,-0.000813149,-0.00110376,1224,527,-0.654128,7.85137,1,-0.000813149,11.8532
0.166962,11.8543,-0.000821883,-0.00102509,1231,527,-0.654508,7.8479,1,0.16614,11.8533
0.333924,11.8543,-0.000772379,-0.000955002,1238,527,-0.652463,7.84478,1,0.333151,11.8533
0.500886,11.8543,-0.000676296,-0.000925926,1245,527,-0.648383,7.84336,1,0.500209,11.8534
0.667848,11.8543,-0.000545286,-0.000958839,1252,527,-0.643001,7.8446,1,0.667302,11.8533
0.834809,11.8543,-0.000420059,-0.00105088,1259,527,-0.637729,7.84828,1,0.834389,11.8532
1.00177,11.8543,-0.000315276,-0.00116009,1266,527,-0.63326,7.85265,1,1.00146,11.8531
1.16873,11.8543,-0.000239521,-0.00124831,1273,527,-0.63011,7.8562,1,1.16849,11.853
1.3357,11.8543,-0.000198753,-0.00128599,1280,527,-0.628428,7.85759,1,1.3355,11.853
1.50266,11.8543,-0.000181347,-0.00126454,1287,527,-0.627691,7.85648,1,1.50248,11.853
1.66962,11.8543,-0.000184206,-0.00118873,1294,527,-0.627799,7.85314,1,1.66943,11.8531
1.83658,11.8543,-0.000204588,-0.00108622,1301,527,-0.628635,7.84867,1,1.83638,11.8532
2.00354,11.8543,-0.000224971,-0.000985616,1308,527,-0.629556,7.84433,1,2.00332,11.8533
2.1705,11.8543,-0.000239631,-0.000909806,1315,527,-0.630163,7.84093,1,2.17027,11.8534
2.33747,11.8543,-0.00023963,-0.000858793,1322,527,-0.63017,7.83862,1,2.33723,11.8534
2.50443,11.8543,-0.000216264,-0.00081541,1329,527,-0.629142,7.83661,1,2.50421,11.8535
2.67139,11.8543,-0.000158088,-0.000766305,1336,527,-0.626744,7.83434,1,2.67123,11.8535
2.83835,11.8543,-7.65474e-05,-0.000700035,1343,527,-0.623248,7.8314,1,2.83828,11.8536
3.00531,11.8543,2.5498e-05,-0.000612785,1350,527,-0.619033,7.82755,1,3.00534,11.8537
3.17228,11.8543,0.000136127,-0.000512183,1357,527,-0.614394,7.82316,1,3.17241,11.8538
3.33924,11.8543,0.000243656,-0.000413489,1364,527,-0.609845,7.81885,1,3.33948,11.8539
3.5062,11.8543,0.000348563,-0.000327192,1371,527,-0.605518,7.81508,1,3.50655,11.854
3.67316,11.8543,0.000444647,-0.000264737,1378,527,-0.601424,7.81223,1,3.67361,11.854
3.84012,11.8543,0.000531909,-0.00022517,1385,527,-0.597764,7.81043,1,3.84066,11.8541
4.00709,11.8543,0.000610588,-0.000209445,1392,527,-0.594522,7.80957,1,4.0077,11.8541
4.17405,11.8543,0.000683306,-0.000211839,1399,527,-0.59148,7.80952,1,4.17473,11.8541
4.34101,11.8543,0.000756261,-0.000235214,1406,527,-0.588436,7.81033,1,4.34177,11.8541
