 "x_c",  "y_c",  "u_c",  "v_c",  "x",  "y",  "u",  "v",  "sigma",  "Xp",  "Yp"
5.10214,8.67637,-0.00010306,-0.00120393,1411,706,1.52769,6.12563,1,5.10204,8.67517
5.29313,8.67637,-0.000106367,-0.000782945,1418,706,1.52761,6.10968,1,5.29303,8.67559
5.48412,8.67637,6.00801e-05,-0.000368647,1425,706,1.53373,6.09401,1,5.48418,8.676
5.67511,8.67637,0.00038339,-0.000172751,1432,706,1.54556,6.0863,1,5.6755,8.6762
5.8661,8.67637,0.000666632,-0.000170448,1439,706,1.55595,6.0857,1,5.86677,8.6762
6.05709,8.67637,0.00078298,-0.000182439,1446,706,1.56023,6.08561,1,6.05787,8.67619
6.24808,8.67637,0.000779649,-9.80995e-05,1453,706,1.56007,6.08205,1,6.24886,8.67627
6.43907,8.67637,0.000803023,1.29409e-05,1460,706,1.56092,6.07747,1,6.43987,8.67639
6.63006,8.67637,0.00095943,7.72415e-05,1467,706,1.56659,6.07458,1,6.63102,8.67645
6.82105,8.67637,0.00121263,9.48051e-05,1474,706,1.57592,6.0734,1,6.82226,8.67647
7.01204,8.67637,0.00139575,0.000230629,1481,706,1.58267,6.06796,1,7.01343,8.6766
7.20303,8.67637,0.0013991,0.000355023,1488,706,1.58282,6.06289,1,7.20443,8.67673
7.39402,8.67637,0.00125271,0.000336376,1495,706,1.57735,6.06308,1,7.39527,8.67671
7.585,8.67637,0.00108962,0.000247158,1502,706,1.57139,6.0658,1,7.58609,8.67662
7.77599,8.67637,0.00106292,0.000271418,1509,706,1.57038,6.06441,1,7.77706,8.67664
7.96698,8.67637,0.0011993,0.000323322,1516,706,1.5755,6.06198,1,7.96818,8.6767
8.15797,8.67637,0.00138574,0.000240754,1523,706,1.58222,6.06452,1,8.15936,8.67661
8.34896,8.67637,0.00151925,0.000141978,1530,706,1.58719,6.06765,1,8.35048,8.67651
8.53995,8.67637,0.00161557,0.000124267,1537,706,1.5907,6.06777,1,8.54157,8.6765
8.73094,8.67637,0.00165944,0.00020765,1544,706,1.59228,6.06421,1,8.7326,8.67658
8.92193,8.67637,0.00155264,0.000372105,1551,706,1.58834,6.0577,1,8.92348,8.67674
9.11292,8.67637,0.00140293,0.000599507,1558,706,1.58286,6.04884,1,9.11432,8.67697
9.30391,8.67637,0.00152883,0.000806861,1565,706,1.5875,6.04069,1,9.30544,8.67718
9.4949,8.67637,0.00185214,0.000966516,1572,706,1.59935,6.03437,1,9.49675,8.67734
9.68589,8.67637,0.00198852,0.00102224,1579,706,1.60441,6.03181,1,9.68788,8.67739
9.87688,8.67637,0.00181877,0.000986424,1586,706,1.5981,6.03258,1,9.8787,8.67736
10.0679,8.67637,0.00161944,0.000829498,1593,706,1.59079,6.03786,1,10.0695,8.6772
10.2589,8.67637,0.00161275,0.000641087,1600,706,1.59062,6.04426,1,10.2605,8.67701
10.4498,8.67637,0.00172909,0.000527053,1607,706,1.59486,6.04794,1,10.4516,8.6769
10.6408,8.67637,0.00176534,0.000725831,1614,706,1.59621,6.04011,1,10.6426,8.6771
10.8318,8.67637,0.00170243,0.00116685,1621,706,1.59391,6.02342,1,10.8335,8.67754
11.0228,8.67637,0.00173202,0.0014629,1628,706,1.59492,6.01207,1,11.0245,8.67784
11.2138,8.67637,0.00195898,0.00130785,1635,706,1.60328,6.01729,1,11.2158,8.67768
11.4048,8.67637,0.00229179,0.000908654,1642,706,1.61542,6.0314,1,11.4071,8.67728
11.5958,8.67637,0.00247488,0.000743117,1649,706,1.62214,6.0369,1,11.5983,8.67712
11.7868,8.67637,0.00241862,0.000864654,1656,706,1.62009,6.03197,1,11.7892,8.67724
11.9778,8.67637,0.00218499,0.00114547,1663,706,1.61163,6.02118,1,11.9799,8.67752
12.1687,8.67637,0.00184551,0.00143582,1670,706,1.59908,6.00998,1,12.1706,8.67781
12.3597,8.67637,0.00145929,0.00167564,1677,706,1.58495,6.00075,1,12.3612,8.67805
12.5507,8.67637,0,0,1684,706,0,0,-1,12.5507,8.67637
-16.6706,8.48538,-0.00532289,0.00187233,613,713,1.33692,6.0709,1,-16.676,8.48726
-16.4797,8.48538,-0.00534576,0.00207111,620,713,1.33603,6.0631,1,-16.485,8.48745
-16.2887,8.48538,-0.00536483,0.00219932,627,713,1.33533,6.05793,1,-16.294,8.48758
-16.0977,8.48538,-0.00529998,0.00215014,634,713,1.33772,6.05923,1,-16.103,8.48753
-15.9067,8.48538,-0.00510736,0.00191307,641,713,1.34479,6.06738,1,-15.9118,8.4873
-15.7157,8.48538,-0.00488898,0.00165884,648,713,1.35276,6.07619,1,-15.7206,8.48704
-15.5247,8.48538,-0.0049462,0.00163065,655,713,1.35069,6.07669,1,-15.5296,8.48701
-15.3337,8.48538,-0.00523611,0.00179321,662,713,1.34008,6.07026,1,-15.339,8.48718
-15.1427,8.48538,-0.00529237,0.00185086,669,713,1.33801,6.0676,1,-15.148,8.48723
-14.9517,8.48538,-0.00486322,0.00176827,676,713,1.35378,6.07011,1,-14.9566,8.48715
-14.7607,8.48538,-0.00429293,0.00167137,683,713,1.37464,6.07318,1,-14.765,8.48705
-14.5698,8.48538,-0.00395343,0.00157925,690,713,1.38711,6.07606,1,-14.5737,8.48696
-14.3788,8.48538,-0.0038924,0.00145378,697,713,1.38934,6.08014,1,-14.3827,8.48684
-14.1878,8.48538,-0.00398015,0.00131497,704,713,1.38612,6.08469,1,-14.1918,8.4867
-13.9968,8.48538,-0.00408697,0.00121144,711,713,1.38221,6.08803,1,-14.0009,8.48659
-13.8058,8.48538,-0.0040431,0.00122234,718,713,1.38377,6.08707,1,-13.8098,8.48661
-13.6148,8.48538,-0.00388859,0.00136961,725,713,1.38948,6.08116,1,-13.6187,8.48675
-13.4238,8.48538,-0.00387046,0.00154264,732,713,1.39016,6.07432,1,-13.4277,8.48693
-13.2328,8.48538,-0.00401828,0.00154879,739,713,1.38473,6.07358,1,-13.2368,8.48693
-13.0418,8.48538,-0.00404691,0.00129649,746,713,1.38364,6.08233,1,-13.0459,8.48668
-12.8509,8.48538,-0.00389243,0.000996483,753,713,1.38934,6.09284,1,-12.8547,8.48638
-12.6599,8.48538,-0.00379899,0.000817601,760,713,1.39275,6.09885,1,-12.6637,8.4862
-12.4689,8.48538,-0.00378755,0.00075412,767,713,1.39318,6.10073,1,-12.4727,8.48614
-12.2779,8.48538,-0.00373223,0.000744995,774,713,1.39518,6.10052,1,-12.2816,8.48613
-12.0869,8.48538,-0.00357392,0.000789268,781,713,1.40101,6.09839,1,-12.0905,8.48617
-11.8959,8.48538,-0.00329925,0.000876448,788,713,1.4111,6.09464,1,-11.8992,8.48626
-11.7049,8.48538,-0.00299979,0.00105423,795,713,1.42208,6.08762,1,-11.7079,8.48644
-11.5139,8.48538,-0.002851,0.00122057,802,713,1.42748,6.08106,1,-11.5168,8.4866
-11.3229,8.48538,-0.0030322,0.00126487,809,713,1.42084,6.07891,1,-11.326,8.48665
-11.1319,8.48538,-0.00338698,0.00103452,816,713,1.40782,6.08684,1,-11.1353,8.48642
-10.941,8.48538,-0.00352911,0.000601025,823,713,1.40263,6.10223,1,-10.9445,8.48598
-10.75,8.48538,-0.00331741,0.000301972,830,713,1.41042,6.11265,1,-10.7533,8.48569
-10.559,8.48538,-0.0029245,0.000332877,837,713,1.42479,6.11099,1,-10.5619,8.48572
-10.368,8.48538,-0.00271658,0.000519244,844,713,1.43245,6.1037,1,-10.3707,8.4859
-10.177,8.48538,-0.00280431,0.000574979,851,713,1.42917,6.10114,1,-10.1798,8.48596
-9.98601,8.48538,-0.0029674,0.000493391,858,713,1.42322,6.10363,1,-9.98898,8.48588
-9.79502,8.48538,-0.00303225,0.000414656,865,713,1.42084,6.10604,1,-9.79806,8.4858
-9.60403,8.48538,-0.00302654,0.000302538,872,713,1.42107,6.1096,1,-9.60706,8.48569
-9.41305,8.48538,-0.00294073,3.3058e-05,879,713,1.42417,6.11898,1,-9.41599,8.48542
-9.22206,8.48538,-0.00281772,-0.000245008,886,713,1.42873,6.12864,1,-9.22487,8.48514
-9.03107,8.48538,-0.0027567,-0.00035713,893,713,1.43097,6.13224,1,-9.03382,8.48503
-8.84008,8.48538,-0.00278817,-0.000348129,900,713,1.42983,6.13139,1,-8.84287,8.48503
-8.64909,8.48538,-0.00278435,-0.000298122,907,713,1.42994,6.12908,1,-8.65187,8.48508
-8.4581,8.48538,-0.00271663,-0.000253842,914,713,1.43244,6.12693,1,-8.46082,8.48513
-8.26711,8.48538,-0.00267944,-0.000273456,921,713,1.43375,6.12712,1,-8.26979,8.48511
-8.07612,8.48538,-0.00263462,-0.000335033,928,713,1.43542,6.12893,1,-8.07876,8.48505
-7.88513,8.48538,-0.00253306,-0.000392798,935,713,1.43912,6.13046,1,-7.88766,8.48499
-7.69414,8.48538,-0.00249825,-0.000446745,942,713,1.44042,6.13193,1,-7.69664,8.48494
-7.50315,8.48538,-0.0025798,-0.000581745,949,713,1.43742,6.13644,1,-7.50573,8.4848
-7.31216,8.48538,-0.00261653,-0.000732007,956,713,1.43611,6.14144,1,-7.31478,8.48465
-7.12117,8.48538,-0.00255978,-0.000691541,963,713,1.43819,6.1394,1,-7.12373,8.48469
-6.93018,8.48538,-0.00252972,-0.000438403,970,713,1.43927,6.12961,1,-6.93271,8.48494
-6.73919,8.48538,-0.00254639,-0.000199568,977,713,1.43865,6.12034,1,-6.74174,8.48518
-6.54821,8.48538,-0.0024434,-0.000240167,984,713,1.44243,6.12136,1,-6.55065,8.48514
-6.35722,8.48538,-0.00226031,-0.000457202,991,713,1.44916,6.12878,1,-6.35948,8.48493
-6.16623,8.48538,-0.00222359,-0.000502566,998,713,1.45052,6.12993,1,-6.16845,8.48488
-5.97524,8.48538,-0.00231179,-0.000301872,1005,713,1.44727,6.12207,1,-5.97755,8.48508
-5.78425,8.48538,-0.00222023,-0.000215632,1012,713,1.45062,6.11839,1,-5.78647,8.48517
-5.59326,8.48538,-0.00192033,-0.00050897,1019,713,1.46161,6.12866,1,-5.59518,8.48487
-5.40227,8.48538,-0.00186886,-0.00090624,1026,713,1.46353,6.14268,1,-5.40414,8.48448
-5.21128,8.48538,-0.00208536,-0.00114137,1033,713,1.45556,6.15083,1,-5.21337,8.48424
-5.02029,8.48538,-0.00207868,-0.00116002,1040,713,1.45586,6.15099,1,-5.02237,8.48422
-4.8293,8.48538,-0.0015923,-0.00108812,1047,713,1.47368,6.14783,1,-4.83089,8.48429
-4.63831,8.48538,-0.00106253,-0.00102861,1054,713,1.49308,6.14511,1,-4.63937,8.48435
-4.44732,8.48538,-0.00094618,-0.00100055,1061,713,1.49727,6.1436,1,-4.44827,8.48438
-4.25633,8.48538,-0.00119604,-0.000971505,1068,713,1.48822,6.14206,1,-4.25753,8.48441
-4.06534,8.48538,-0.00150216,-0.000887143,1075,713,1.47694,6.1384,1,-4.06685,8.4845
-3.87436,8.48538,-0.00167549,-0.00083617,1082,713,1.47052,6.13603,1,-3.87603,8.48455
-3.68337,8.48538,-0.00172222,-0.000912998,1089,713,1.46884,6.13836,1,-3.68509,8.48447
-3.49238,8.48538,-0.00171222,-0.00111476,1096,713,1.46919,6.14529,1,-3.49409,8.48427
-3.30139,8.48538,-0.00172892,-0.00120685,1103,713,1.46867,6.14815,1,-3.30312,8.48418
-3.1104,8.48538,-0.00166883,-0.00109772,1110,713,1.4708,6.14361,1,-3.11207,8.48429
-2.91941,8.48538,-0.00144566,-0.000928521,1117,713,1.47898,6.13689,1,-2.92085,8.48445
-2.72842,8.48538,-0.00108278,-0.000919549,1124,713,1.49235,6.13605,1,-2.7295,8.48446
-2.53743,8.48538,-0.000773085,-0.00103169,1131,713,1.50361,6.13964,1,-2.5382,8.48435
-2.34644,8.48538,-0.000599756,-0.00105322,1138,713,1.50996,6.13993,1,-2.34704,8.48433
-2.15545,8.48538,-0.00045003,-0.00107094,1145,713,1.51553,6.14007,1,-2.1559,8.48431
-1.96446,8.48538,-0.000320107,-0.00129083,1152,713,1.52024,6.14763,1,-1.96478,8.48409
-1.77347,8.48538,-0.000373414,-0.00157651,1159,713,1.51827,6.15758,1,-1.77385,8.48381
-1.58248,8.48538,-0.000616482,-0.00158561,1166,713,1.50943,6.15739,1,-1.5831,8.4838
-1.39149,8.48538,-0.000782996,-0.00130481,1173,713,1.50335,6.14659,1,-1.39228,8.48408
-1.2005,8.48538,-0.000733025,-0.00101066,1180,713,1.50512,6.13531,1,-1.20124,8.48437
-1.00952,8.48538,-0.000643076,-0.000940634,1187,713,1.50837,6.13229,1,-1.01016,8.48444
-0.818526,8.48538,-0.000673067,-0.00107659,1194,713,1.50736,6.13671,1,-0.819199,8.48431
-0.627536,8.48538,-0.000639758,-0.00122495,1201,713,1.50849,6.14165,1,-0.628176,8.48416
-0.436547,8.48538,-0.00038334,-0.0012503,1208,713,1.51794,6.14211,1,-0.43693,8.48413
-0.245558,8.48538,-0.000116874,-0.00120318,1215,713,1.52771,6.13986,1,-0.245675,8.48418
-0.0545684,8.48538,-0.000183485,-0.00114363,1222,713,1.52524,6.13717,1,-0.0547519,8.48424
0.136421,8.48538,-0.000526529,-0.0011079,1229,713,1.51271,6.13533,1,0.135894,8.48427
0.32741,8.48538,-0.000796298,-0.00109984,1236,713,1.50283,6.13453,1,0.326614,8.48428
0.5184,8.48538,-0.000849614,-0.0010956,1243,713,1.50081,6.13382,1,0.51755,8.48429
0.709389,8.48538,-0.000782973,-0.00106563,1250,713,1.50324,6.13225,1,0.708606,8.48432
0.900378,8.48538,-0.000723013,-0.00110432,1257,713,1.50555,6.13315,1,0.899655,8.48428
1.09137,8.48538,-0.000713011,-0.00126889,1264,713,1.50591,6.13869,1,1.09065,8.48411
1.28236,8.48538,-0.000606445,-0.00137243,1271,713,1.50975,6.14195,1,1.28175,8.48401
1.47335,8.48538,-0.000363367,-0.00123279,1278,713,1.51866,6.13637,1,1.47298,8.48415
1.66434,8.48538,-0.00022339,-0.000893835,1285,713,1.52379,6.1234,1,1.66411,8.48449
1.85532,8.48538,-0.000266759,-0.000586333,1292,713,1.5222,6.11164,1,1.85506,8.4848
2.04631,8.48538,-0.000213467,-0.000515349,1299,713,1.52413,6.10854,1,2.0461,8.48487
2.2373,8.48538,1.30133e-05,-0.000763858,1306,713,1.53251,6.11715,1,2.23732,8.48462
2.42829,8.48538,0.000119565,-0.00106577,1313,713,1.5364,6.12771,1,2.42841,8.48432
2.61928,8.48538,3.30166e-05,-0.0011054,1320,713,1.5332,6.12862,1,2.61932,8.48428
2.81027,8.48538,-1.36926e-05,-0.000825551,1327,713,1.53152,6.11784,1,2.81026,8.48456
3.00126,8.48538,6.36233e-06,-0.000451297,1334,713,1.53224,6.10362,1,3.00127,8.48493
3.19225,8.48538,3.03665e-06,-0.000290663,1341,713,1.53215,6.09724,1,3.19225,8.48509
3.38324,8.48538,6.64517e-05,-0.000356056,1348,713,1.53438,6.09915,1,3.38331,8.48503
3.57423,8.48538,0.000169678,-0.000492023,1355,713,1.53827,6.10357,1,3.5744,8.48489
3.76522,8.48538,0.000116271,-0.000504001,1362,713,1.5362,6.10352,1,3.76533,8.48488
3.95621,8.48538,3.02291e-06,-0.000507391,1369,713,1.53205,6.10316,1,3.95621,8.48488
4.1472,8.48538,6.61996e-05,-0.000572784,1376,713,1.53445,6.10506,1,4.14726,8.48481
4.33819,8.48538,0.000219737,-0.000635322,1383,713,1.54001,6.1068,1,4.33841,8.48475
4.52918,8.48538,0.000249296,-0.000714063,1390,713,1.54119,6.10921,1,4.52943,8.48467
4.72016,8.48538,0.000196355,-0.000891027,1397,713,1.53915,6.11518,1,4.72036,8.48449
4.91115,8.48538,0.000156288,-0.0010699,1404,713,1.53767,6.12121,1,4.91131,8.48431
5.10214,8.48538,0.000146282,-0.000974115,1411,713,1.53735,6.11716,1,5.10229,8.48441
5.29313,8.48538,0.000189704,-0.000566483,1418,713,1.53896,6.10173,1,5.29332,8.48482
