 "x_c",  "y_c",  "u_c",  "v_c",  "x",  "y",  "u",  "v",  "sigma",  "Xp",  "Yp"
-9.79502,8.67637,-0.00293964,0.000110512,865,706,1.34251,5.77724,1,-9.79796,8.67648
-9.60403,8.67637,-0.00294823,-1.52152e-05,872,706,1.34223,5.7813,1,-9.60698,8.67636
-9.41305,8.67637,-0.00283475,-3.41399e-05,879,706,1.34637,5.7815,1,-9.41588,8.67634
-9.22206,8.67637,-0.00269646,-3.1132e-05,886,706,1.35145,5.78088,1,-9.22475,8.67634
-9.03107,8.67637,-0.00261159,-8.91553e-05,893,706,1.35457,5.78248,1,-9.03368,8.67628
-8.84008,8.67637,-0.0025868,-0.000150989,900,706,1.3555,5.78426,1,-8.84266,8.67622
-8.64909,8.67637,-0.00263829,-5.92752e-05,907,706,1.35358,5.78035,1,-8.65173,8.67631
-8.4581,8.67637,-0.00281756,0.000163101,914,706,1.34699,5.77167,1,-8.46092,8.67654
-8.26711,8.67637,-0.00309221,0.000302515,921,706,1.33694,5.76605,1,-8.2702,8.67667
-8.07612,8.67637,-0.00326292,0.000286473,928,706,1.33069,5.76612,1,-8.07938,8.67666
-7.88513,8.67637,-0.00320762,0.000137852,935,706,1.33273,5.77106,1,-7.88834,8.67651
-7.69414,8.67637,-0.00301117,-2.12686e-05,942,706,1.3399,5.77634,1,-7.69715,8.67635
-7.50315,8.67637,-0.00279946,-5.0691e-05,949,706,1.34765,5.7769,1,-7.50595,8.67632
-7.31216,8.67637,-0.00257295,1.52529e-05,956,706,1.35597,5.77397,1,-7.31474,8.67639
-7.12117,8.67637,-0.00234645,4.30498e-05,963,706,1.36427,5.77249,1,-7.12352,8.67642
-6.93018,8.67637,-0.00219673,-5.02643e-05,970,706,1.36974,5.77536,1,-6.93238,8.67632
-6.73919,8.67637,-0.00217337,-0.000138801,977,706,1.37063,5.77807,1,-6.74137,8.67623
-6.54821,8.67637,-0.00217338,-0.000264528,984,706,1.37062,5.78218,1,-6.55038,8.67611
-6.35722,8.67637,-0.00205371,-0.000459883,991,706,1.37501,5.78885,1,-6.35927,8.67591
-6.16623,8.67637,-0.00178049,-0.000592307,998,706,1.385,5.79312,1,-6.16801,8.67578
-5.97524,8.67637,-0.00148246,-0.000513971,1005,706,1.39592,5.78973,1,-5.97672,8.67586
-5.78425,8.67637,-0.00130935,-0.000289713,1012,706,1.40227,5.78104,1,-5.78556,8.67608
-5.59326,8.67637,-0.00134559,-0.000220889,1019,706,1.40092,5.77796,1,-5.5946,8.67615
-5.40227,8.67637,-0.00153061,-0.000371398,1026,706,1.39419,5.78297,1,-5.4038,8.676
-5.21128,8.67637,-0.00176714,-0.000673539,1033,706,1.38551,5.79351,1,-5.21305,8.6757
-5.02029,8.67637,-0.00188064,-0.000859339,1040,706,1.38135,5.79981,1,-5.02217,8.67551
-4.8293,8.67637,-0.00177049,-0.000828673,1047,706,1.38534,5.79814,1,-4.83107,8.67554
-4.63831,8.67637,-0.00148724,-0.000731262,1054,706,1.39574,5.79406,1,-4.6398,8.67564
-4.44732,8.67637,-0.00125073,-0.000774991,1061,706,1.40441,5.79517,1,-4.44857,8.6756
-4.25633,8.67637,-0.00122452,-0.000992274,1068,706,1.40534,5.80264,1,-4.25756,8.67538
-4.06534,8.67637,-0.00137093,-0.00118093,1075,706,1.39998,5.80902,1,-4.06672,8.67519
-3.87436,8.67637,-0.00149753,-0.00125039,1082,706,1.39533,5.81103,1,-3.87585,8.67512
-3.68337,8.67637,-0.0014508,-0.00119301,1089,706,1.39712,5.80842,1,-3.68482,8.67518
-3.49238,8.67637,-0.00123431,-0.00116903,1096,706,1.40503,5.80698,1,-3.49361,8.6752
-3.30139,8.67637,-0.00111104,-0.00112596,1103,706,1.40949,5.80493,1,-3.3025,8.67525
-3.1104,8.67637,-0.0012343,-0.00100087,1110,706,1.40506,5.79982,1,-3.11163,8.67537
-2.91941,8.67637,-0.00148415,-0.000870038,1117,706,1.3959,5.79451,1,-2.92089,8.6755
-2.72842,8.67637,-0.00156735,-0.000810747,1124,706,1.39282,5.79179,1,-2.72999,8.67556
-2.53743,8.67637,-0.00127434,-0.000866878,1131,706,1.40353,5.79333,1,-2.5387,8.67551
-2.34644,8.67637,-0.000708104,-0.000986926,1138,706,1.42437,5.79723,1,-2.34715,8.67539
-2.15545,8.67637,-0.000221736,-0.00108027,1145,706,1.4421,5.80012,1,-2.15567,8.67529
-1.96446,8.67637,-0.000138524,-0.00102766,1152,706,1.44517,5.79769,1,-1.9646,8.67534
-1.77347,8.67637,-0.000361675,-0.000926399,1159,706,1.43706,5.79348,1,-1.77383,8.67545
-1.58248,8.67637,-0.000544896,-0.000884267,1166,706,1.4303,5.7914,1,-1.58303,8.67549
-1.39149,8.67637,-0.00051152,-0.000921305,1173,706,1.43147,5.79224,1,-1.39201,8.67545
-1.2005,8.67637,-0.000424965,-0.000807667,1180,706,1.43473,5.78751,1,-1.20093,8.67556
-1.00952,8.67637,-0.000461545,-0.000576718,1187,706,1.4333,5.77858,1,-1.00998,8.6758
-0.818526,8.67637,-0.000594753,-0.000472601,1194,706,1.42846,5.77426,1,-0.81912,8.6759
-0.627536,8.67637,-0.000574795,-0.000606913,1201,706,1.42915,5.77864,1,-0.628111,8.67577
-0.436547,8.67637,-0.000268421,-0.000931028,1208,706,1.44039,5.78997,1,-0.436815,8.67544
-0.245558,8.67637,8.46075e-05,-0.00127803,1215,706,1.45338,5.80217,1,-0.245473,8.67509
-0.0545684,8.67637,0.000141219,-0.00135894,1222,706,1.45548,5.8046,1,-0.0544272,8.67501
0.136421,8.67637,-6.52541e-05,-0.00109937,1229,706,1.44787,5.79463,1,0.136356,8.67527
0.32741,8.67637,-0.000291721,-0.00088939,1236,706,1.43957,5.78638,1,0.327119,8.67548
0.5184,8.67637,-0.000441598,-0.000911156,1243,706,1.4341,5.78665,1,0.517958,8.67546
0.709389,8.67637,-0.000544838,-0.000980609,1250,706,1.43033,5.78869,1,0.708844,8.67539
0.900378,8.67637,-0.000618148,-0.000936578,1257,706,1.4276,5.78654,1,0.89976,8.67544
1.09137,8.67637,-0.000574818,-0.000984107,1264,706,1.42924,5.7878,1,1.09079,8.67539
1.28236,8.67637,-0.000275139,-0.00116803,1271,706,1.44021,5.794,1,1.28208,8.6752
1.47335,8.67637,9.46453e-05,-0.00121559,1278,706,1.45374,5.7952,1,1.47344,8.67516
1.66434,8.67637,0.000237837,-0.000933152,1285,706,1.45893,5.78439,1,1.66457,8.67544
1.85532,8.67637,0.000117944,-0.000512415,1292,706,1.45456,5.76841,1,1.85544,8.67586
2.04631,8.67637,4.46391e-05,-0.000403534,1299,706,1.45195,5.76393,1,2.04636,8.67597
2.2373,8.67637,0.000128067,-0.000658968,1306,706,1.4549,5.77277,1,2.23743,8.67571
2.42829,8.67637,0.000124712,-0.000894368,1313,706,1.45484,5.78089,1,2.42842,8.67548
2.61928,8.67637,-8.55821e-06,-0.000829351,1320,706,1.44995,5.77798,1,2.61927,8.67554
2.81027,8.67637,-9.8429e-05,-0.000660387,1327,706,1.44664,5.77126,1,2.81017,8.67571
3.00126,8.67637,-5.86138e-05,-0.000677399,1334,706,1.44813,5.77137,1,3.0012,8.6757
3.19225,8.67637,6.12983e-05,-0.000852726,1341,706,1.45257,5.77731,1,3.19231,8.67552
3.38324,8.67637,0.000214588,-0.00104427,1348,706,1.4581,5.78375,1,3.38345,8.67533
3.57423,8.67637,0.000334508,-0.00110992,1355,706,1.46251,5.78563,1,3.57456,8.67526
3.76522,8.67637,0.000404374,-0.000992471,1362,706,1.46512,5.78082,1,3.76562,8.67538
3.95621,8.67637,0.000517636,-0.000819707,1369,706,1.46923,5.77398,1,3.95673,8.67555
4.1472,8.67637,0.000637567,-0.00073945,1376,706,1.47361,5.77049,1,4.14783,8.67563
4.33819,8.67637,0.000594169,-0.000829889,1383,706,1.47206,5.77333,1,4.33878,8.67554
4.52918,8.67637,0.000477803,-0.0010691,1390,706,1.46781,5.78154,1,4.52965,8.6753
4.72016,8.67637,0.000517362,-0.00132739,1397,706,1.46927,5.79052,1,4.72068,8.67505
4.91115,8.67637,0.000707619,-0.00134822,1404,706,1.47614,5.79076,1,4.91186,8.67502
5.10214,8.67637,0.000747222,-0.00100761,1411,706,1.47765,5.77776,1,5.10289,8.67536
5.29313,8.67637,0.000607542,-0.000575427,1418,706,1.47254,5.76141,1,5.29374,8.6758
5.48412,8.67637,0.00051457,-0.000419814,1425,706,1.46906,5.75517,1,5.48464,8.67595
5.67511,8.67637,0.000537453,-0.000502628,1432,706,1.46996,5.75767,1,5.67565,8.67587
5.8661,8.67637,0.000577501,-0.000592119,1439,706,1.47141,5.76042,1,5.86668,8.67578
6.05709,8.67637,0.000697671,-0.000509001,1446,706,1.47579,5.75691,1,6.05779,8.67586
6.24808,8.67637,0.000887472,-0.000239922,1453,706,1.48275,5.7465,1,6.24897,8.67613
6.43907,8.67637,0.00103389,0.000128343,1460,706,1.48821,5.73247,1,6.4401,8.6765
6.63006,8.67637,0.00114072,0.000414594,1467,706,1.49203,5.72151,1,6.6312,8.67679
6.82105,8.67637,0.00130047,0.000550161,1474,706,1.49798,5.71601,1,6.82235,8.67692
7.01204,8.67637,0.00143685,0.000617065,1481,706,1.50291,5.71304,1,7.01347,8.67699
7.20303,8.67637,0.00120368,0.000536178,1488,706,1.49441,5.71546,1,7.20423,8.67691
7.39402,8.67637,0.000864148,0.000264563,1495,706,1.48194,5.72494,1,7.39488,8.67664
7.585,8.67637,0.000934221,-3.95075e-05,1502,706,1.48453,5.73551,1,7.58594,8.67633
7.77599,8.67637,0.00141344,-4.22469e-05,1509,706,1.50204,5.7351,1,7.77741,8.67633
7.96698,8.67637,0.00172627,0.00021824,1516,706,1.51352,5.72502,1,7.96871,8.67659
8.15797,8.67637,0.00166669,0.000535975,1523,706,1.51129,5.71287,1,8.15964,8.67691
8.34896,8.67637,0.00164668,0.000845124,1530,706,1.51067,5.70108,1,8.35061,8.67722
8.53995,8.67637,0.00178689,0.00106748,1537,706,1.51573,5.69239,1,8.54174,8.67744
8.73094,8.67637,0.00187368,0.00112962,1544,706,1.51891,5.68958,1,8.73281,8.6775
8.92193,8.67637,0.00178021,0.00105063,1551,706,1.51551,5.69195,1,8.92371,8.67742
9.11292,8.67637,0.00170392,0.00103744,1558,706,1.51266,5.69188,1,9.11462,8.67741
9.30391,8.67637,0.00184698,0.00119017,1565,706,1.51794,5.68581,1,9.30576,8.67756
9.4949,8.67637,0.00207684,0.00140775,1572,706,1.52636,5.67728,1,9.49697,8.67778
9.68589,8.67637,0.0021827,0.00153474,1579,706,1.5303,5.67214,1,9.68807,8.67791
9.87688,8.67637,0.00208352,0.00152727,1586,706,1.52658,5.67185,1,9.87896,8.6779
10.0679,8.67637,0.00195953,0.00136341,1593,706,1.52206,5.67734,1,10.0698,8.67774
10.2589,8.67637,0.00195284,0.00113659,1600,706,1.52179,5.68516,1,10.2608,8.67751
10.4498,8.67637,0.00199002,0.00093838,1607,706,1.52322,5.69191,1,10.4518,8.67731
10.6408,8.67637,0.00194615,0.000874644,1614,706,1.52161,5.6937,1,10.6428,8.67725
10.8318,8.67637,0.0019595,0.000935836,1621,706,1.52212,5.69096,1,10.8338,8.67731
11.0228,8.67637,0.00218648,0.00102276,1628,706,1.53037,5.68724,1,11.025,8.67739
11.2138,8.67637,0.00243254,0.00113353,1635,706,1.53946,5.68269,1,11.2162,8.67751
11.4048,8.67637,0.0025365,0.00131392,1642,706,1.54315,5.67552,1,11.4073,8.67769
11.5958,8.67637,0.00240968,0.00149528,1649,706,1.53852,5.66839,1,11.5982,8.67787
11.7868,8.67637,0.00225615,0.00163946,1656,706,1.53297,5.66262,1,11.789,8.67801
11.9778,8.67637,0.0021503,0.00173976,1663,706,1.529,5.65838,1,11.9799,8.67811
12.1687,8.67637,0.00209022,0.00182194,1670,706,1.52684,5.65486,1,12.1708,8.67819
12.3597,8.67637,0.00216271,0.00194511,1677,706,1.52957,5.64982,1,12.3619,8.67832
12.5507,8.67637,0,0,1684,706,0,0,-1,12.5507,8.67637
-16.6706,8.48538,-0.00518047,0.0023185,613,713,1.26094,5.71495,1,-16.6758,8.4877
-16.4797,8.48538,-0.0051042,0.00202683,620,713,1.26375,5.72516,1,-16.4848,8.48741
-16.2887,8.48538,-0.00513855,0.00182767,627,713,1.26243,5.73193,1,-16.2938,8.48721
-16.0977,8.48538,-0.00515954,0.0017048,634,713,1.26165,5.7359,1,-16.1028,8.48709
-15.9067,8.48538,-0.00503651,0.00168111,641,713,1.26617,5.73628,1,-15.9117,8.48706
-15.7157,8.48538,-0.00484863,0.00174706,648,713,1.27304,5.73331,1,-15.7205,8.48713
-15.5247,8.48538,-0.00487057,0.00179394,655,713,1.27229,5.7311,1,-15.5296,8.48718
-15.3337,8.48538,-0.0051004,0.00174071,662,713,1.26386,5.73255,1,-15.3388,8.48712
-15.1427,8.48538,-0.00504034,0.00156634,669,713,1.26603,5.73842,1,-15.1478,8.48695
-14.9517,8.48538,-0.00457591,0.00142246,676,713,1.2831,5.74318,1,-14.9563,8.48681
-14.7607,8.48538,-0.00421923,0.00139303,683,713,1.29616,5.74372,1,-14.765,8.48678
-14.5698,8.48538,-0.00423735,0.00139891,690,713,1.2955,5.74298,1,-14.574,8.48678
-14.3788,8.48538,-0.00431746,0.00135329,697,713,1.29253,5.74412,1,-14.3831,8.48674
-14.1878,8.48538,-0.00418586,0.00129241,704,713,1.29735,5.74584,1,-14.192,8.48668
-13.9968,8.48538,-0.00399226,0.00130685,711,713,1.30442,5.74482,1,-14.0008,8.48669
-13.8058,8.48538,-0.00394648,0.00137186,718,713,1.30618,5.74187,1,-13.8097,8.48675
-13.6148,8.48538,-0.0039789,0.00139491,725,713,1.30496,5.74054,1,-13.6188,8.48678
-13.4238,8.48538,-0.00402564,0.0013121,732,713,1.30321,5.74307,1,-13.4278,8.4867
-13.2328,8.48538,-0.00400466,0.00122642,739,713,1.30403,5.74569,1,-13.2368,8.48661
-13.0418,8.48538,-0.00379963,0.00119891,746,713,1.31153,5.74612,1,-13.0456,8.48658
-12.8509,8.48538,-0.00354023,0.00119332,753,713,1.32102,5.74584,1,-12.8544,8.48658
-12.6599,8.48538,-0.00348683,0.00108953,760,713,1.32301,5.74917,1,-12.6634,8.48647
-12.4689,8.48538,-0.00364516,0.000839832,767,713,1.31718,5.75775,1,-12.4725,8.48622
-12.2779,8.48538,-0.00369286,0.000517651,774,713,1.31546,5.76904,1,-12.2816,8.4859
-12.0869,8.48538,-0.00356127,0.000351859,781,713,1.32027,5.7746,1,-12.0905,8.48573
-11.8959,8.48538,-0.00342201,0.000567536,788,713,1.32535,5.76619,1,-11.8993,8.48595
-11.7049,8.48538,-0.00339336,0.00109698,795,713,1.32641,5.74628,1,-11.7083,8.48648
-11.5139,8.48538,-0.00333802,0.00150531,802,713,1.32844,5.73079,1,-11.5173,8.48689
-11.3229,8.48538,-0.00315301,0.00148447,809,713,1.33521,5.73105,1,-11.3261,8.48687
-11.1319,8.48538,-0.00299186,0.00116704,816,713,1.3411,5.74213,1,-11.1349,8.48655
-10.941,8.48538,-0.00299856,0.000873466,823,713,1.34085,5.75236,1,-10.944,8.48626
-10.75,8.48538,-0.00315974,0.000767777,830,713,1.33496,5.75572,1,-10.7531,8.48615
-10.559,8.48538,-0.00324175,0.000769848,837,713,1.33199,5.75512,1,-10.5622,8.48615
-10.368,8.48538,-0.00315211,0.000710871,844,713,1.33529,5.7568,1,-10.3711,8.48609
-10.177,8.48538,-0.0030415,0.000518377,851,713,1.33931,5.76328,1,-10.18,8.4859
-9.98601,8.48538,-0.00304056,0.000294421,858,713,1.33937,5.77097,1,-9.98905,8.48568
-9.79502,8.48538,-0.00306537,0.000119104,865,713,1.33842,5.7769,1,-9.79809,8.4855
-9.60403,8.48538,-0.00305393,2.67537e-05,872,713,1.33887,5.7798,1,-9.60709,8.48541
-9.41305,8.48538,-0.00300148,-2.36377e-05,879,713,1.34077,5.78112,1,-9.41605,8.48536
-9.22206,8.48538,-0.00295189,-9.50098e-05,886,713,1.3426,5.7832,1,-9.22501,8.48529
-9.03107,8.48538,-0.0028737,-0.000185458,893,713,1.34547,5.78602,1,-9.03394,8.4852
-8.84008,8.48538,-0.00274686,-0.000208198,900,713,1.35009,5.78631,1,-8.84282,8.48518
-8.64909,8.48538,-0.00266865,-7.35786e-05,907,713,1.35294,5.7809,1,-8.65176,8.48531
-8.4581,8.48538,-0.00271728,6.4865e-05,914,713,1.3512,5.77527,1,-8.46082,8.48545
-8.26711,8.48538,-0.00283554,3.04204e-06,921,713,1.34687,5.77705,1,-8.26995,8.48539
-8.07612,8.48538,-0.00286225,-0.000177997,928,713,1.34587,5.78315,1,-8.07898,8.4852
-7.88513,8.48538,-0.00275402,-0.000310409,935,713,1.34983,5.78751,1,-7.88789,8.48507
-7.69414,8.48538,-0.00259905,-0.0003198,942,713,1.35552,5.78728,1,-7.69674,8.48506
-7.50315,8.48538,-0.00244741,-0.000215703,949,713,1.36109,5.78297,1,-7.5056,8.48517
-7.31216,8.48538,-0.0022476,-0.000103027,956,713,1.36838,5.7783,1,-7.31441,8.48528
-7.12117,8.48538,-0.00207117,-6.75974e-05,963,713,1.37486,5.77648,1,-7.12324,8.48532
-6.93018,8.48538,-0.00203923,-0.000135153,970,713,1.37603,5.77845,1,-6.93222,8.48525
-6.73919,8.48538,-0.00216273,-0.000180764,977,713,1.3715,5.77961,1,-6.74136,8.4852
-6.54821,8.48538,-0.00227574,-0.00026166,984,713,1.36736,5.78207,1,-6.55048,8.48512
-6.35722,8.48538,-0.00220089,-0.000412189,991,713,1.37015,5.78706,1,-6.35942,8.48497
-6.16623,8.48538,-0.00189286,-0.000506469,998,713,1.38142,5.78997,1,-6.16812,8.48488
-5.97524,8.48538,-0.00151139,-0.000420509,1005,713,1.39538,5.7863,1,-5.97675,8.48496
-5.78425,8.48538,-0.00128821,-0.000221051,1012,713,1.40354,5.7785,1,-5.78554,8.48516
-5.59326,8.48538,-0.00136831,-0.000178926,1019,713,1.40061,5.77643,1,-5.59463,8.4852
-5.40227,8.48538,-0.00164489,-0.00034278,1026,713,1.3905,5.78193,1,-5.40391,8.48504
-5.21128,8.48538,-0.00193435,-0.000643963,1033,713,1.37989,5.7924,1,-5.21321,8.48474
-5.02029,8.48538,-0.00205453,-0.000827856,1040,713,1.37549,5.79866,1,-5.02235,8.48456
-4.8293,8.48538,-0.001911,-0.000778118,1047,713,1.38077,5.79634,1,-4.83121,8.4846
-4.63831,8.48538,-0.00157815,-0.000633981,1054,713,1.39299,5.79054,1,-4.63989,8.48475
-4.44732,8.48538,-0.00128824,-0.000631938,1061,713,1.40356,5.78993,1,-4.44861,8.48475
-4.25633,8.48538,-0.00120528,-0.000835873,1068,713,1.40665,5.79685,1,-4.25754,8.48455
-4.06534,8.48538,-0.00127157,-0.000997836,1075,713,1.40416,5.80233,1,-4.06662,8.48439
-3.87436,8.48538,-0.00137505,-0.00100435,1082,713,1.4004,5.80197,1,-3.87573,8.48438
-3.68337,8.48538,-0.00143154,-0.00086781,1089,713,1.39833,5.79654,1,-3.6848,8.48452
-3.49238,8.48538,-0.00140841,-0.000805666,1096,713,1.39913,5.79371,1,-3.49378,8.48458
-3.30139,8.48538,-0.00140507,-0.000752103,1103,713,1.3993,5.79122,1,-3.30279,8.48463
-3.1104,8.48538,-0.00146824,-0.000624149,1110,713,1.39697,5.78604,1,-3.11187,8.48476
-2.91941,8.48538,-0.00151496,-0.000530528,1117,713,1.39523,5.78206,1,-2.92092,8.48485
-2.72842,8.48538,-0.00140172,-0.000592368,1124,713,1.39937,5.7838,1,-2.72982,8.48479
-2.53743,8.48538,-0.00106866,-0.000820164,1131,713,1.41158,5.79161,1,-2.5385,8.48456
-2.34644,8.48538,-0.000609008,-0.00105369,1138,713,1.42843,5.79968,1,-2.34705,8.48433
-2.15545,8.48538,-0.000285958,-0.00115655,1145,713,1.44029,5.80293,1,-2.15574,8.48423
-1.96446,8.48538,-0.0003359,-0.00107438,1152,713,1.43847,5.79935,1,-1.9648,8.48431
-1.77347,8.48538,-0.000608999,-0.000954991,1159,713,1.42845,5.79447,1,-1.77408,8.48443
-1.58248,8.48538,-0.000732139,-0.000920493,1166,713,1.42394,5.7927,1,-1.58322,8.48446
-1.39149,8.48538,-0.000595648,-0.000972798,1173,713,1.42897,5.79415,1,-1.39209,8.48441
-1.2005,8.48538,-0.000442459,-0.000910663,1180,713,1.43459,5.79134,1,-1.20095,8.48447
-1.00952,8.48538,-0.000452401,-0.000755056,1187,713,1.43415,5.78511,1,-1.00997,8.48463
-0.818526,8.48538,-0.000542338,-0.000675738,1194,713,1.43088,5.78169,1,-0.819068,8.48471
-0.627536,8.48538,-0.000462412,-0.000743297,1201,713,1.4338,5.78361,1,-0.627999,8.48464
-0.436547,8.48538,-0.000129356,-0.000945344,1208,713,1.44599,5.79053,1,-0.436676,8.48444
-0.245558,8.48538,0.000160395,-0.00118172,1215,713,1.45665,5.79866,1,-0.245397,8.4842
-0.0545684,8.48538,8.04557e-05,-0.00121684,1222,713,1.45378,5.79946,1,-0.0544879,8.48417
0.136421,8.48538,-0.000282557,-0.000991591,1229,713,1.44037,5.79067,1,0.136138,8.48439
0.32741,8.48538,-0.000615601,-0.000845497,1236,713,1.42822,5.78478,1,0.326795,8.48454
0.5184,8.48538,-0.000738869,-0.000924486,1243,713,1.42373,5.78716,1,0.517661,8.48446
0.709389,8.48538,-0.000692206,-0.001034,1250,713,1.42538,5.79065,1,0.708697,8.48435
0.900378,8.48538,-0.000612272,-0.000988077,1257,713,1.42833,5.78846,1,0.899766,8.4844
1.09137,8.48538,-0.000542355,-0.000980296,1264,713,1.43091,5.78766,1,1.09083,8.4844
1.28236,8.48538,-0.000332554,-0.00108506,1271,713,1.43856,5.79098,1,1.28202,8.4843
1.47335,8.48538,-5.61065e-05,-0.0010792,1278,713,1.4487,5.79021,1,1.47329,8.4843
1.66434,8.48538,4.04756e-05,-0.000781503,1285,713,1.45228,5.77879,1,1.66438,8.4846
1.85532,8.48538,-5.9394e-05,-0.000414174,1292,713,1.44864,5.76483,1,1.85527,8.48497
2.04631,8.48538,-5.27165e-05,-0.000396851,1299,713,1.44886,5.76365,1,2.04626,8.48499
2.2373,8.48538,0.000103901,-0.000720955,1306,713,1.45457,5.77503,1,2.23741,8.48466
2.42829,8.48538,0.000113897,-0.000971615,1313,713,1.455,5.78367,1,2.42841,8.48441
2.61928,8.48538,-6.6104e-05,-0.000905641,1320,713,1.44842,5.78076,1,2.61922,8.48448
2.81027,8.48538,-0.000179341,-0.000756702,1327,713,1.44421,5.7748,1,2.81009,8.48463
3.00126,8.48538,-0.000122599,-0.000775623,1334,713,1.44623,5.77498,1,3.00114,8.48461
3.19225,8.48538,2.37841e-05,-0.000867983,1341,713,1.45172,5.77781,1,3.19227,8.48452
3.38324,8.48538,0.000193776,-0.000888819,1348,713,1.45786,5.77811,1,3.38343,8.48449
3.57423,8.48538,0.000303695,-0.000786627,1355,713,1.46186,5.77378,1,3.57453,8.4846
3.76522,8.48538,0.000353539,-0.000593831,1362,713,1.46375,5.76626,1,3.76557,8.48479
3.95621,8.48538,0.000460123,-0.000451585,1369,713,1.4676,5.76052,1,3.95667,8.48493
4.1472,8.48538,0.000613426,-0.000458115,1376,713,1.47325,5.76019,1,4.14781,8.48493
4.33819,8.48538,0.00065347,-0.000613409,1383,713,1.47479,5.76535,1,4.33884,8.48477
4.52918,8.48538,0.000623414,-0.000825919,1390,713,1.47363,5.77266,1,4.5298,8.48456
4.72016,8.48538,0.000663458,-0.000967863,1397,713,1.47504,5.77737,1,4.72083,8.48442
4.91115,8.48538,0.000749773,-0.00087902,1404,713,1.47825,5.77353,1,4.9119,8.4845
5.10214,8.48538,0.00069687,-0.000533629,1411,713,1.47631,5.76035,1,5.10284,8.48485
5.29313,8.48538,0.00055337,-0.000166297,1418,713,1.47108,5.7464,1,5.29369,8.48522
