 "x_c",  "y_c",  "u_c",  "v_c",  "x",  "y",  "u",  "v",  "sigma",  "Xp",  "Yp"
-10.559,8.67637,-0.00221356,0.00109192,837,706,0.88801,4.1324,1,-10.5612,8.67746
-10.368,8.67637,-0.00239471,0.00164741,844,706,0.881332,4.11146,1,-10.3704,8.67802
-10.177,8.67637,-0.00246431,0.00184144,851,706,0.878769,4.10375,1,-10.1795,8.67821
-9.98601,8.67637,-0.00243954,0.00154814,858,706,0.879678,4.11397,1,-9.98845,8.67792
-9.79502,8.67637,-0.00244148,0.00115948,865,706,0.87962,4.12765,1,-9.79747,8.67753
-9.60403,8.67637,-0.00239953,0.00107122,872,706,0.881176,4.13026,1,-9.60643,8.67744
-9.41305,8.67637,-0.00216301,0.00111931,879,706,0.889815,4.12792,1,-9.41521,8.67749
-9.22206,8.67637,-0.00191506,0.00106823,886,706,0.898951,4.1292,1,-9.22397,8.67744
-9.03107,8.67637,-0.00186738,0.000964707,893,706,0.900715,4.13248,1,-9.03293,8.67734
-8.84008,8.67637,-0.00193891,0.000942258,900,706,0.898081,4.13269,1,-8.84202,8.67731
-8.64909,8.67637,-0.00194844,0.00101612,907,706,0.897724,4.1294,1,-8.65104,8.67739
-8.4581,8.67637,-0.00202663,0.00112338,914,706,0.894811,4.12491,1,-8.46013,8.6775
-8.26711,8.67637,-0.00227172,0.00119917,921,706,0.885844,4.12152,1,-8.26938,8.67757
-8.07612,8.67637,-0.0024863,0.00118341,928,706,0.877987,4.1215,1,-8.07861,8.67756
-7.88513,8.67637,-0.00257643,0.00106941,935,706,0.874708,4.12514,1,-7.88771,8.67744
-7.69414,8.67637,-0.00256786,0.000920113,942,706,0.875008,4.12998,1,-7.69671,8.67729
-7.50315,8.67637,-0.00236474,0.000763174,949,706,0.882419,4.13516,1,-7.50552,8.67714
-7.31216,8.67637,-0.0020386,0.000562355,956,706,0.894395,4.14198,1,-7.3142,8.67694
-7.12117,8.67637,-0.00179018,0.000403504,963,706,0.90353,4.14723,1,-7.12296,8.67678
-6.93018,8.67637,-0.00167859,0.00042777,970,706,0.907597,4.14578,1,-6.93186,8.6768
-6.73919,8.67637,-0.00160037,0.000657078,977,706,0.910475,4.13676,1,-6.7408,8.67703
-6.54821,8.67637,-0.00153073,0.000935979,984,706,0.913033,4.12595,1,-6.54974,8.67731
-6.35722,8.67637,-0.00162227,0.00104991,991,706,0.909691,4.12123,1,-6.35884,8.67742
-6.16623,8.67637,-0.00176342,0.000940679,998,706,0.904498,4.12466,1,-6.16799,8.67731
-5.97524,8.67637,-0.00177012,0.000683621,1005,706,0.904248,4.13349,1,-5.97701,8.67706
-5.78425,8.67637,-0.00150072,0.00051237,1012,706,0.914112,4.13918,1,-5.78575,8.67688
-5.59326,8.67637,-0.00111067,0.000513725,1019,706,0.928401,4.13852,1,-5.59437,8.67689
-5.40227,8.67637,-0.000872723,0.000551332,1026,706,0.937164,4.1366,1,-5.40314,8.67692
-5.21128,8.67637,-0.000916126,0.000408718,1033,706,0.935531,4.14121,1,-5.2122,8.67678
-5.02029,8.67637,-0.000976228,0.000149756,1040,706,0.933292,4.15013,1,-5.02127,8.67652
-4.8293,8.67637,-0.000802674,-2.91154e-05,1047,706,0.939701,4.15615,1,-4.8301,8.67634
-4.63831,8.67637,-0.000562817,5.14067e-05,1054,706,0.948539,4.15261,1,-4.63888,8.67642
-4.44732,8.67637,-0.000589493,0.000367508,1061,706,0.947562,4.14046,1,-4.44791,8.67674
-4.25633,8.67637,-0.000832661,0.000590168,1068,706,0.938582,4.1317,1,-4.25717,8.67696
-4.06534,8.67637,-0.000926125,0.000541971,1075,706,0.935226,4.1329,1,-4.06627,8.67691
-3.87436,8.67637,-0.000739458,0.000351654,1082,706,0.941991,4.13927,1,-3.87509,8.67672
-3.68337,8.67637,-0.000559701,0.000212836,1089,706,0.948623,4.14378,1,-3.68393,8.67659
-3.49238,8.67637,-0.000632916,-4.61239e-05,1096,706,0.945901,4.15269,1,-3.49301,8.67633
-3.30139,8.67637,-0.000809604,-0.000291724,1103,706,0.939435,4.16116,1,-3.3022,8.67608
-3.1104,8.67637,-0.000866104,-0.000239788,1110,706,0.937419,4.15861,1,-3.11126,8.67613
-2.91941,8.67637,-0.000806239,2.67158e-05,1117,706,0.939589,4.14834,1,-2.92021,8.6764
-2.72842,8.67637,-0.000736134,0.000132047,1124,706,0.942163,4.14386,1,-2.72916,8.6765
-2.53743,8.67637,-0.00061288,2.47052e-05,1131,706,0.946602,4.14721,1,-2.53804,8.6764
-2.34644,8.67637,-0.000416432,-8.93187e-05,1138,706,0.953907,4.15082,1,-2.34686,8.67628
-2.15545,8.67637,-0.000206628,-0.00014517,1145,706,0.961556,4.1523,1,-2.15566,8.67623
-1.96446,8.67637,-0.000106728,-0.000129486,1152,706,0.965189,4.1511,1,-1.96457,8.67624
-1.77347,8.67637,-0.000170016,1.49575e-05,1159,706,0.962847,4.14527,1,-1.77364,8.67639
-1.58248,8.67637,-0.000393155,0.00025192,1166,706,0.954663,4.13597,1,-1.58288,8.67662
-1.39149,8.67637,-0.000589598,0.000418309,1173,706,0.947511,4.12933,1,-1.39208,8.67679
-1.2005,8.67637,-0.000546313,0.000550346,1180,706,0.949049,4.12389,1,-1.20105,8.67692
-1.00952,8.67637,-0.000439732,0.000639462,1187,706,0.952949,4.12008,1,-1.00995,8.67701
-0.818526,8.67637,-0.000542971,0.000594128,1194,706,0.949239,4.12116,1,-0.819069,8.67697
-0.627536,8.67637,-0.00070625,0.000318009,1201,706,0.943181,4.13065,1,-0.628243,8.67669
-0.436547,8.67637,-0.000612999,-6.01745e-05,1208,706,0.946688,4.14399,1,-0.43716,8.67631
-0.245558,8.67637,-0.000356553,-0.000279108,1215,706,0.955994,4.15142,1,-0.245914,8.67609
-0.0545684,8.67637,-0.000150047,-0.000110845,1222,706,0.963683,4.14465,1,-0.0547184,8.67626
0.136421,8.67637,6.51903e-06,0.000306331,1229,706,0.969395,4.12876,1,0.136427,8.67668
0.32741,8.67637,6.64978e-05,0.000678693,1236,706,0.971547,4.11457,1,0.327477,8.67705
0.5184,8.67637,-9.66928e-05,0.00075448,1243,706,0.965573,4.11123,1,0.518303,8.67713
0.709389,8.67637,-0.00041309,0.000553714,1250,706,0.954015,4.11799,1,0.708976,8.67693
0.900378,8.67637,-0.000729552,0.000291913,1257,706,0.942393,4.12703,1,0.899649,8.67666
1.09137,8.67637,-0.000926029,3.77311e-05,1264,706,0.935166,4.13577,1,1.09044,8.67641
1.28236,8.67637,-0.000769516,-7.62895e-05,1271,706,0.94094,4.13935,1,1.28159,8.6763
1.47335,8.67637,-0.000223297,-4.82448e-05,1278,706,0.960941,4.13776,1,1.47312,8.67632
1.66434,8.67637,0.000176426,0.000112373,1285,706,0.975625,4.13127,1,1.66451,8.67649
1.85532,8.67637,0.000139724,0.000273026,1292,706,0.974247,4.12483,1,1.85546,8.67665
2.04631,8.67637,5.639e-05,0.000188589,1299,706,0.971229,4.12734,1,2.04637,8.67656
2.2373,8.67637,0.0001863,-0.00016194,1306,706,0.975917,4.13961,1,2.23749,8.67621
2.42829,8.67637,0.000289514,-0.000421869,1313,706,0.979705,4.14857,1,2.42858,8.67595
2.61928,8.67637,0.000233026,-0.000227835,1320,706,0.977694,4.14084,1,2.61952,8.67614
2.81027,8.67637,0.00020302,0.00019031,1327,706,0.976606,4.12493,1,2.81047,8.67656
3.00126,8.67637,0.000186351,0.000421534,1334,706,0.976,4.11593,1,3.00145,8.67679
3.19225,8.67637,0.000193023,0.000374283,1341,706,0.976205,4.11704,1,3.19244,8.67675
3.38324,8.67637,0.000402827,0.000316525,1348,706,0.98384,4.1186,1,3.38364,8.67669
3.57423,8.67637,0.000782634,0.000376054,1355,706,0.997823,4.11587,1,3.57501,8.67675
3.76522,8.67637,0.00104228,0.000438455,1362,706,1.0073,4.11295,1,3.76626,8.67681
3.95621,8.67637,0.00108233,0.000405506,1369,706,1.00877,4.11358,1,3.95729,8.67678
4.1472,8.67637,0.000985535,0.000441234,1376,706,1.00529,4.11169,1,4.14818,8.67681
4.33819,8.67637,0.000809124,0.000654351,1383,706,0.99878,4.10335,1,4.339,8.67703
4.52918,8.67637,0.000726164,0.000762556,1390,706,0.995695,4.09874,1,4.5299,8.67714
4.72016,8.67637,0.000899234,0.000498807,1397,706,1.00206,4.10788,1,4.72106,8.67687
4.91115,8.67637,0.00110233,7.00702e-05,1404,706,1.00949,4.12299,1,4.91226,8.67644
5.10214,8.67637,0.000992174,-4.01136e-05,1411,706,1.00552,4.12645,1,5.10314,8.67633
5.29313,8.67637,0.000646014,0.000232145,1418,706,0.992842,4.11589,1,5.29378,8.6766
5.48412,8.67637,0.000406188,0.000506303,1425,706,0.984054,4.10529,1,5.48453,8.67688
5.67511,8.67637,0.00049298,0.000595421,1432,706,0.987208,4.10142,1,5.6756,8.67697
5.8661,8.67637,0.000852516,0.000586288,1439,706,1.00032,4.10118,1,5.86695,8.67696
6.05709,8.67637,0.0012421,0.000662029,1446,706,1.0147,4.09782,1,6.05833,8.67703
6.24808,8.67637,0.0014319,0.000860811,1453,706,1.02165,4.08999,1,6.24951,8.67723
6.43907,8.67637,0.00138566,0.00102814,1460,706,1.01986,4.08327,1,6.44045,8.6774
6.63006,8.67637,0.00126217,0.00114589,1467,706,1.01534,4.07839,1,6.63132,8.67752
6.82105,8.67637,0.00120543,0.0012312,1474,706,1.01328,4.07465,1,6.82225,8.6776
7.01204,8.67637,0.00116252,0.00129553,1481,706,1.01173,4.07174,1,7.0132,8.67767
7.20303,8.67637,0.0010457,0.0013017,1488,706,1.00748,4.07094,1,7.20407,8.67767
7.39402,8.67637,0.001029,0.00115431,1495,706,1.00687,4.07573,1,7.39504,8.67753
7.585,8.67637,0.00124546,0.000904867,1502,706,1.01474,4.08426,1,7.58625,8.67728
7.77599,8.67637,0.00156207,0.000815629,1509,706,1.02631,4.08698,1,7.77756,8.67719
7.96698,8.67637,0.00163171,0.000993439,1516,706,1.02893,4.07988,1,7.96862,8.67737
8.15797,8.67637,0.00148201,0.00127236,1523,706,1.02349,4.06912,1,8.15946,8.67764
8.34896,8.67637,0.00152207,0.00137292,1530,706,1.02496,4.06483,1,8.35048,8.67775
8.53995,8.67637,0.00181865,0.00119213,1537,706,1.03572,4.07084,1,8.54177,8.67756
8.73094,8.67637,0.00204465,0.000914076,1544,706,1.04401,4.08051,1,8.73299,8.67729
8.92193,8.67637,0.00193496,0.000801031,1551,706,1.04003,4.08403,1,8.92387,8.67717
9.11292,8.67637,0.00173852,0.000975049,1558,706,1.03286,4.07712,1,9.11466,8.67735
9.30391,8.67637,0.00185871,0.00130258,1565,706,1.03724,4.06449,1,9.30577,8.67768
9.4949,8.67637,0.0021744,0.00149182,1572,706,1.04886,4.057,1,9.49707,8.67786
9.68589,8.67637,0.00233175,0.00141118,1579,706,1.05454,4.05937,1,9.68822,8.67778
9.87688,8.67637,0.00227165,0.00123518,1586,706,1.05237,4.06522,1,9.87915,8.67761
10.0679,8.67637,0.00221157,0.00118412,1593,706,1.05017,4.06656,1,10.0701,8.67756
10.2589,8.67637,0.00223447,0.00132665,1600,706,1.05108,4.06075,1,10.2611,8.6777
10.4498,8.67637,0.00222113,0.00146251,1607,706,1.05049,4.0552,1,10.4521,8.67784
10.6408,8.67637,0.00206472,0.00147058,1614,706,1.04474,4.05434,1,10.6429,8.67784
10.8318,8.67637,0.00184824,0.00146627,1621,706,1.03683,4.0539,1,10.8337,8.67784
11.0228,8.67637,0.00180534,0.0016336,1628,706,1.03524,4.0472,1,11.0246,8.67801
11.2138,8.67637,0.00198847,0.00194968,1635,706,1.04203,4.03501,1,11.2158,8.67832
11.4048,8.67637,0.00221451,0.00219614,1642,706,1.05027,4.02538,1,11.407,8.67857
11.5958,8.67637,0.00224789,0.00218036,1649,706,1.0515,4.02538,1,11.598,8.67855
11.7868,8.67637,0.00213153,0.00202822,1656,706,1.04724,4.03037,1,11.7889,8.6784
11.9778,8.67637,0.00192172,0.00191804,1663,706,1.03955,4.03389,1,11.9797,8.67829
12.1687,8.67637,0.00171858,0.00190037,1670,706,1.0321,4.03394,1,12.1705,8.67827
12.3597,8.67637,0.00140864,0.00196759,1677,706,1.02072,4.03087,1,12.3611,8.67834
12.5507,8.67637,0,0,1684,706,0,0,-1,12.5507,8.67637
-16.6706,8.48538,-0.00413379,0.001762,613,713,0.818157,4.12635,1,-16.6748,8.48715
-16.4797,8.48538,-0.00410327,0.00187783,620,713,0.819301,4.12153,1,-16.4838,8.48726
-16.2887,8.48538,-0.00413186,0.00210047,627,713,0.818267,4.11278,1,-16.2928,8.48748
-16.0977,8.48538,-0.00411659,0.00225635,634,713,0.818817,4.10648,1,-16.1018,8.48764
-15.9067,8.48538,-0.00398212,0.00224056,641,713,0.823739,4.10653,1,-15.9107,8.48762
-15.7157,8.48538,-0.00383812,0.00209984,648,713,0.82906,4.11107,1,-15.7195,8.48748
-15.5247,8.48538,-0.00387723,0.00199346,655,713,0.827576,4.11441,1,-15.5286,8.48738
-15.3337,8.48538,-0.00398404,0.0020063,662,713,0.823645,4.11334,1,-15.3377,8.48739
-15.1427,8.48538,-0.00381143,0.00191898,669,713,0.830028,4.11599,1,-15.1465,8.4873
-14.9517,8.48538,-0.00337944,0.00165712,676,713,0.845834,4.12501,1,-14.9551,8.48704
-14.7607,8.48538,-0.00312673,0.00143151,683,713,0.855089,4.1327,1,-14.7639,8.48681
-14.5698,8.48538,-0.00313627,0.00140333,690,713,0.85472,4.1331,1,-14.5729,8.48679
-14.3788,8.48538,-0.00315343,0.00150772,697,713,0.854103,4.12873,1,-14.3819,8.48689
-14.1878,8.48538,-0.00306855,0.00159016,704,713,0.857211,4.12511,1,-14.1908,8.48697
-13.9968,8.48538,-0.00289974,0.00162777,711,713,0.863383,4.12314,1,-13.9997,8.48701
-13.8058,8.48538,-0.00260028,0.00168826,718,713,0.87438,4.12034,1,-13.8084,8.48707
-13.6148,8.48538,-0.00228747,0.00171442,725,713,0.885887,4.11883,1,-13.6171,8.4871
-13.4238,8.48538,-0.00231227,0.00170532,732,713,0.884975,4.1186,1,-13.4261,8.48709
-13.2328,8.48538,-0.00271853,0.0017878,739,713,0.870076,4.11497,1,-13.2356,8.48717
-13.0418,8.48538,-0.00301701,0.00194848,746,713,0.85916,4.10851,1,-13.0449,8.48733
-12.8509,8.48538,-0.00292642,0.00188787,753,713,0.862452,4.11015,1,-12.8538,8.48727
-12.6599,8.48538,-0.00271187,0.00158215,760,713,0.870301,4.12077,1,-12.6626,8.48697
-12.4689,8.48538,-0.00265371,0.00133463,767,713,0.87244,4.12925,1,-12.4715,8.48672
-12.2779,8.48538,-0.00264895,0.00126926,774,713,0.872627,4.13112,1,-12.2805,8.48665
-12.0869,8.48538,-0.00248682,0.00127635,781,713,0.878521,4.13023,1,-12.0894,8.48666
-11.8959,8.48538,-0.00218068,0.00142077,788,713,0.88975,4.12438,1,-11.8981,8.4868
-11.7049,8.48538,-0.00197942,0.00180265,795,713,0.897149,4.10982,1,-11.7069,8.48719
-11.5139,8.48538,-0.00212912,0.00212735,802,713,0.891646,4.09736,1,-11.5161,8.48751
-11.3229,8.48538,-0.00252872,0.00202958,809,713,0.877039,4.10034,1,-11.3255,8.48741
-11.1319,8.48538,-0.00277862,0.00156465,816,713,0.867862,4.11683,1,-11.1347,8.48695
-10.941,8.48538,-0.002607,0.00111207,823,713,0.874141,4.13283,1,-10.9436,8.4865
-10.75,8.48538,-0.00226082,0.000955117,830,713,0.88686,4.13802,1,-10.7522,8.48634
-10.559,8.48538,-0.00214446,0.0011787,837,713,0.891129,4.12923,1,-10.5611,8.48656
-10.368,8.48538,-0.00229225,0.00153296,844,713,0.885712,4.11564,1,-10.3703,8.48692
-10.177,8.48538,-0.00241431,0.00164212,851,713,0.881246,4.11111,1,-10.1794,8.48703
-9.98601,8.48538,-0.00241718,0.00143275,858,713,0.881079,4.11814,1,-9.98843,8.48682
-9.79502,8.48538,-0.00239527,0.00119381,865,713,0.88192,4.12636,1,-9.79742,8.48658
-9.60403,8.48538,-0.0023104,0.00115132,872,713,0.885024,4.12732,1,-9.60635,8.48653
-9.41305,8.48538,-0.00206053,0.00113742,879,713,0.894192,4.12726,1,-9.41511,8.48652
-9.22206,8.48538,-0.00184787,0.000994789,886,713,0.901981,4.13187,1,-9.2239,8.48638
-9.03107,8.48538,-0.00188603,0.000853128,893,713,0.900561,4.13655,1,-9.03295,8.48624
-8.84008,8.48538,-0.00205293,0.000842131,900,713,0.894483,4.13633,1,-8.84213,8.48623
-8.64909,8.48538,-0.00210251,0.000895974,907,713,0.892667,4.13377,1,-8.65119,8.48628
-8.4581,8.48538,-0.00209298,0.000864935,914,713,0.893034,4.13433,1,-8.46019,8.48625
-8.26711,8.48538,-0.00215593,0.000761423,921,713,0.890678,4.13757,1,-8.26927,8.48614
-8.07612,8.48538,-0.002237,0.000689383,928,713,0.887712,4.13967,1,-8.07836,8.48607
-7.88513,8.48538,-0.00229088,0.000667887,935,713,0.885769,4.13982,1,-7.88742,8.48605
-7.69414,8.48538,-0.0022842,0.00066069,942,713,0.885987,4.13952,1,-7.69643,8.48604
-7.50315,8.48538,-0.00204245,0.000608651,949,713,0.894814,4.14087,1,-7.50519,8.48599
-7.31216,8.48538,-0.00163476,0.000497471,956,713,0.90979,4.14435,1,-7.3138,8.48588
-7.12117,8.48538,-0.00135629,0.000433031,963,713,0.91996,4.14609,1,-7.12253,8.48582
-6.93018,8.48538,-0.00135152,0.000514526,970,713,0.920173,4.14258,1,-6.93154,8.4859
-6.73919,8.48538,-0.0014564,0.000731452,977,713,0.91631,4.13403,1,-6.74065,8.48611
-6.54821,8.48538,-0.00152791,0.000938839,984,713,0.913689,4.12587,1,-6.54973,8.48632
-6.35722,8.48538,-0.00165284,0.000983151,991,713,0.909117,4.12367,1,-6.35887,8.48637
-6.16623,8.48538,-0.00175442,0.000851032,998,713,0.905368,4.12791,1,-6.16798,8.48623
-5.97524,8.48538,-0.00169102,0.000618764,1005,713,0.907685,4.13585,1,-5.97693,8.486
-5.78425,8.48538,-0.00140636,0.000454188,1012,713,0.918149,4.14132,1,-5.78565,8.48584
-5.59326,8.48538,-0.00109832,0.00039356,1019,713,0.929417,4.14294,1,-5.59436,8.48578
-5.40227,8.48538,-0.000961951,0.00035965,1026,713,0.934453,4.14359,1,-5.40323,8.48574
-5.21128,8.48538,-0.00103492,0.000242788,1033,713,0.931741,4.14734,1,-5.21232,8.48563
-5.02029,8.48538,-0.00109501,0.000111619,1040,713,0.929575,4.15152,1,-5.02139,8.48549
-4.8293,8.48538,-0.000948622,6.05414e-05,1047,713,0.934919,4.15281,1,-4.83025,8.48544
-4.63831,8.48538,-0.000758833,0.000148697,1054,713,0.941865,4.14907,1,-4.63907,8.48553
-4.44732,8.48538,-0.000815083,0.000342731,1061,713,0.939875,4.14133,1,-4.44814,8.48573
-4.25633,8.48538,-0.00103156,0.000425198,1068,713,0.931893,4.13774,1,-4.25737,8.48581
-4.06534,8.48538,-0.00102489,0.000352198,1075,713,0.932149,4.13983,1,-4.06637,8.48573
-3.87436,8.48538,-0.000748568,0.000276314,1082,713,0.942266,4.14205,1,-3.8751,8.48566
-3.68337,8.48538,-0.000585489,0.000271012,1089,713,0.94819,4.14165,1,-3.68395,8.48565
-3.49238,8.48538,-0.000785297,0.000100754,1096,713,0.940875,4.14732,1,-3.49316,8.48548
-3.30139,8.48538,-0.00107165,-8.3802e-05,1103,713,0.930417,4.15349,1,-3.30246,8.4853
-3.1104,8.48538,-0.00113172,4.91969e-05,1110,713,0.928223,4.14805,1,-3.11153,8.48543
-2.91941,8.48538,-0.000968378,0.000377681,1117,713,0.934258,4.13542,1,-2.92038,8.48576
-2.72842,8.48538,-0.000751885,0.000478232,1124,713,0.942177,4.13114,1,-2.72917,8.48586
-2.53743,8.48538,-0.000552107,0.000267887,1131,713,0.949442,4.13828,1,-2.53798,8.48565
-2.34644,8.48538,-0.000335642,2.51149e-05,1138,713,0.957337,4.14663,1,-2.34678,8.48541
-2.15545,8.48538,-8.57887e-05,-9.36818e-05,1145,713,0.966587,4.15039,1,-2.15554,8.48529
-1.96446,8.48538,9.73197e-05,-6.56071e-05,1152,713,0.973271,4.14881,1,-1.96436,8.48532
-1.77347,8.48538,7.39683e-05,9.12307e-05,1159,713,0.972395,4.14245,1,-1.7734,8.48547
-1.58248,8.48538,-0.000209137,0.000289098,1166,713,0.962052,4.13462,1,-1.58269,8.48567
-1.39149,8.48538,-0.000498805,0.000407811,1173,713,0.951472,4.12968,1,-1.39199,8.48579
-1.2005,8.48538,-0.000492118,0.000530314,1180,713,0.951605,4.1246,1,-1.201,8.48591
-1.00952,8.48538,-0.000335649,0.000604167,1187,713,0.957444,4.12134,1,-1.00985,8.48599
-0.818526,8.48538,-0.000355625,0.000498744,1194,713,0.956626,4.12464,1,-0.818881,8.48588
-0.627536,8.48538,-0.000488865,0.000204503,1201,713,0.95179,4.1348,1,-0.628025,8.48559
-0.436547,8.48538,-0.000422279,-7.35423e-05,1208,713,0.954204,4.14447,1,-0.436969,8.48531
-0.245558,8.48538,-0.000189143,-0.000164681,1215,713,0.962793,4.14721,1,-0.245747,8.48522
-0.0545684,8.48538,7.37222e-06,-1.35835e-05,1222,713,0.969943,4.14109,1,-0.054561,8.48537
0.136421,8.48538,9.06618e-05,0.000243381,1229,713,0.972971,4.1311,1,0.136512,8.48563
0.32741,8.48538,1.40751e-05,0.000480332,1236,713,0.970274,4.1218,1,0.327424,8.48586
0.5184,8.48538,-0.000192418,0.000556123,1243,713,0.962644,4.11847,1,0.518207,8.48594
0.709389,8.48538,-0.000372254,0.000445944,1250,713,0.956082,4.12197,1,0.709017,8.48583
0.900378,8.48538,-0.000458872,0.000280446,1257,713,0.952873,4.12745,1,0.899919,8.48566
1.09137,8.48538,-0.000528863,9.77791e-05,1264,713,0.950298,4.13354,1,1.09084,8.48548
1.28236,8.48538,-0.000438866,1.905e-05,1271,713,0.95366,4.13584,1,1.28192,8.4854
1.47335,8.48538,-4.59508e-05,2.32654e-05,1278,713,0.967996,4.13513,1,1.4733,8.48541
1.66434,8.48538,0.000247193,0.000112366,1285,713,0.978735,4.13127,1,1.66458,8.4855
1.85532,8.48538,0.000213944,0.000226289,1292,713,0.977561,4.12654,1,1.85554,8.48561
2.04631,8.48538,0.000180564,0.00020193,1299,713,0.976376,4.12683,1,2.04649,8.48559
2.2373,8.48538,0.000323836,-1.31791e-05,1306,713,0.981575,4.13413,1,2.23763,8.48537
2.42829,8.48538,0.000380329,-0.000169153,1313,713,0.983683,4.13927,1,2.42867,8.48521
2.61928,8.48538,0.000250406,8.67428e-06,1320,713,0.978932,4.1322,1,2.61953,8.48539
2.81027,8.48538,0.000137424,0.000339088,1327,713,0.974702,4.1195,1,2.81041,8.48572
3.00126,8.48538,8.23842e-07,0.00049975,1334,713,0.969732,4.11303,1,3.00126,8.48588
3.19225,8.48538,-0.000135794,0.000445835,1341,713,0.964677,4.11444,1,3.19211,8.48583
3.38324,8.48538,-1.92094e-05,0.000410019,1348,713,0.96904,4.1152,1,3.38322,8.48579
3.57423,8.48538,0.000413766,0.00049434,1355,713,0.984827,4.1115,1,3.57464,8.48588
3.76522,8.48538,0.000836728,0.000572939,1362,713,1.00041,4.10802,1,3.76605,8.48596
3.95621,8.48538,0.00103986,0.000537116,1369,713,1.00787,4.10875,1,3.95725,8.48592
4.1472,8.48538,0.00102317,0.000514663,1376,713,1.00722,4.10898,1,4.14822,8.4859
4.33819,8.48538,0.000833396,0.000615247,1383,713,1.0002,4.10472,1,4.33902,8.486
4.52918,8.48538,0.000680335,0.000652887,1390,713,0.994686,4.10277,1,4.52986,8.48604
4.72016,8.48538,0.000749937,0.000452089,1397,713,0.9972,4.10955,1,4.72091,8.48584
4.91115,8.48538,0.000856727,0.000183577,1404,713,1.00113,4.11885,1,4.91201,8.48557
5.10214,8.48538,0.00074658,0.000203093,1411,713,0.997077,4.11757,1,5.10289,8.48559
5.29313,8.48538,0.000507236,0.000538286,1418,713,0.988287,4.10468,1,5.29364,8.48592
5.48412,8.48538,0.000390441,0.000894449,1425,713,0.984028,4.09108,1,5.48451,8.48628
5.67511,8.48538,0.000477241,0.00107607,1432,713,0.987197,4.08382,1,5.67559,8.48646
5.8661,8.48538,0.00068371,0.00105551,1439,713,0.994768,4.08396,1,5.86678,8.48644
