 "x_c",  "y_c",  "u_c",  "v_c",  "x",  "y",  "u",  "v",  "sigma",  "Xp",  "Yp"
-9.03107,8.67637,-0.00187525,0.000808085,893,706,0.973919,4.50102,1,-9.03294,8.67718
-8.84008,8.67637,-0.00183044,0.000635117,900,706,0.97556,4.50677,1,-8.84191,8.67701
-8.64909,8.67637,-0.00184667,0.000452617,907,706,0.97498,4.51291,1,-8.65093,8.67683
-8.4581,8.67637,-0.00193345,0.000499005,914,706,0.97181,4.51055,1,-8.46003,8.67687
-8.26711,8.67637,-0.00214324,0.0006093,921,706,0.964118,4.50594,1,-8.26925,8.67698
-8.07612,8.67637,-0.00230538,0.000494524,928,706,0.958188,4.50953,1,-8.07843,8.67687
-7.88513,8.67637,-0.00230827,0.000176601,935,706,0.95805,4.52056,1,-7.88744,8.67655
-7.69414,8.67637,-0.00221006,-2.97502e-05,942,706,0.961673,4.52755,1,-7.69635,8.67634
-7.50315,8.67637,-0.00200692,1.66129e-05,949,706,0.969096,4.52524,1,-7.50516,8.67639
-7.31216,8.67637,-0.00170029,0.000234628,956,706,0.980339,4.5166,1,-7.31386,8.67661
-7.12117,8.67637,-0.00149904,0.00051941,963,706,0.987711,4.50555,1,-7.12267,8.67689
-6.93018,8.67637,-0.00155052,0.000723151,970,706,0.985817,4.49751,1,-6.93174,8.6771
-6.73919,8.67637,-0.00167879,0.000744748,977,706,0.981118,4.49607,1,-6.74087,8.67712
-6.54821,8.67637,-0.00169215,0.000608024,984,706,0.980625,4.50052,1,-6.5499,8.67698
-6.35722,8.67637,-0.00168882,0.000477021,991,706,0.980802,4.50467,1,-6.35891,8.67685
-6.16623,8.67637,-0.00171886,0.000485257,998,706,0.97968,4.5038,1,-6.16795,8.67686
-5.97524,8.67637,-0.00168071,0.000593623,1005,706,0.981106,4.49919,1,-5.97692,8.67697
-5.78425,8.67637,-0.00140223,0.000570362,1012,706,0.991283,4.49943,1,-5.78565,8.67694
-5.59326,8.67637,-0.00109947,0.000197099,1019,706,1.0024,4.51249,1,-5.59436,8.67657
-5.40227,8.67637,-0.00120775,-0.000252421,1026,706,0.998381,4.52835,1,-5.40348,8.67612
-5.21128,8.67637,-0.00167078,-0.000422485,1033,706,0.981488,4.534,1,-5.21295,8.67595
-5.02029,8.67637,-0.00186722,-0.000318866,1040,706,0.974225,4.5296,1,-5.02216,8.67605
-4.8293,8.67637,-0.00142757,-0.000170481,1047,706,0.990374,4.52353,1,-4.83073,8.6762
-4.63831,8.67637,-0.00081148,-2.21103e-05,1054,706,1.01298,4.5175,1,-4.63912,8.67635
-4.44732,8.67637,-0.000664594,0.000200687,1061,706,1.01836,4.50871,1,-4.44799,8.67657
-4.25633,8.67637,-0.000871056,0.000282372,1068,706,1.0108,4.5051,1,-4.25721,8.67665
-4.06534,8.67637,-0.000951178,0.00012658,1075,706,1.0078,4.51024,1,-4.0663,8.6765
-3.87436,8.67637,-0.00076451,-3.97245e-05,1082,706,1.01463,4.51577,1,-3.87512,8.67633
-3.68337,8.67637,-0.000528236,-3.34186e-05,1089,706,1.02333,4.51491,1,-3.68389,8.67634
-3.49238,8.67637,-0.000384952,-0.000110074,1096,706,1.0286,4.51709,1,-3.49276,8.67626
-3.30139,8.67637,-0.00040165,-0.000214373,1103,706,1.028,4.5203,1,-3.30179,8.67616
-3.1104,8.67637,-0.000611452,-0.000149854,1110,706,1.02032,4.51732,1,-3.11101,8.67622
-2.91941,8.67637,-0.000891109,-6.6256e-05,1117,706,1.01,4.51366,1,-2.9203,8.67631
-2.72842,8.67637,-0.000924498,-0.000201071,1124,706,1.00883,4.51802,1,-2.72934,8.67617
-2.53743,8.67637,-0.00058477,-0.000420795,1131,706,1.02129,4.52546,1,-2.53801,8.67595
-2.34644,8.67637,-0.000175161,-0.000359191,1138,706,1.03627,4.52258,1,-2.34662,8.67601
-2.15545,8.67637,3.13261e-05,-0.000176452,1145,706,1.04382,4.51524,1,-2.15542,8.6762
-1.96446,8.67637,-3.51868e-05,-0.000117668,1152,706,1.04133,4.5125,1,-1.9645,8.67626
-1.77347,8.67637,-0.000195051,-0.000179039,1159,706,1.03554,4.51417,1,-1.77367,8.67619
-1.58248,8.67637,-0.000291731,-0.000199407,1166,706,1.03197,4.5143,1,-1.58277,8.67617
-1.39149,8.67637,-0.000318309,-0.000145395,1173,706,1.03095,4.51173,1,-1.39181,8.67623
-1.2005,8.67637,-0.000368249,-5.51408e-05,1180,706,1.02922,4.50783,1,-1.20087,8.67632
-1.00952,8.67637,-0.000468202,-8.75145e-06,1187,706,1.02556,4.5055,1,-1.00998,8.67636
-0.818526,8.67637,-0.000604762,-9.20587e-05,1194,706,1.0205,4.50793,1,-0.81913,8.67628
-0.627536,8.67637,-0.000691377,-0.000208749,1201,706,1.01736,4.51161,1,-0.628228,8.67616
-0.436547,8.67637,-0.000651383,-0.000220546,1208,706,1.01876,4.51139,1,-0.437198,8.67615
-0.245558,8.67637,-0.000474863,-0.000218049,1215,706,1.02531,4.51072,1,-0.246033,8.67615
-0.0545684,8.67637,-0.000178441,-0.000247035,1222,706,1.03607,4.51116,1,-0.0547468,8.67613
0.136421,8.67637,8.13579e-05,-0.000176835,1229,706,1.04571,4.50801,1,0.136502,8.6762
0.32741,8.67637,8.1363e-05,4.50219e-05,1236,706,1.04568,4.49927,1,0.327492,8.67642
0.5184,8.67637,-0.000251691,0.000231622,1243,706,1.03341,4.49182,1,0.518148,8.6766
0.709389,8.67637,-0.000664687,0.00027327,1250,706,1.01836,4.48968,1,0.708724,8.67665
0.900378,8.67637,-0.000891124,0.000273894,1257,706,1.01005,4.48908,1,0.899487,8.67665
1.09137,8.67637,-0.000831224,0.000242068,1264,706,1.0122,4.48963,1,1.09054,8.67661
1.28236,8.67637,-0.000444876,0.000118661,1271,706,1.02635,4.49355,1,1.28191,8.67649
1.47335,8.67637,0.00011468,-2.95566e-05,1278,706,1.04682,4.49833,1,1.47346,8.67634
1.66434,8.67637,0.00045109,-1.56301e-05,1285,706,1.05919,4.49723,1,1.66479,8.67636
1.85532,8.67637,0.000534308,8.60565e-05,1292,706,1.0623,4.4929,1,1.85586,8.67646
2.04631,8.67637,0.000777371,2.75119e-05,1299,706,1.07118,4.49445,1,2.04709,8.6764
2.2373,8.67637,0.00118385,-0.000263743,1306,706,1.08608,4.5045,1,2.23849,8.67611
2.42829,8.67637,0.00130042,-0.000481541,1313,706,1.09033,4.51193,1,2.42959,8.67589
2.61928,8.67637,0.00103054,-0.000381731,1320,706,1.0804,4.50761,1,2.62031,8.67599
2.81027,8.67637,0.00073755,-6.73423e-05,1327,706,1.06971,4.49547,1,2.81101,8.6763
3.00126,8.67637,0.000587609,0.00019935,1334,706,1.06418,4.48509,1,3.00185,8.67657
3.19225,8.67637,0.00056091,0.000236196,1341,706,1.06321,4.48315,1,3.19281,8.67661
3.38324,8.67637,0.000624318,9.85123e-05,1348,706,1.06559,4.48763,1,3.38386,8.67647
3.57423,8.67637,0.000667467,3.61703e-05,1355,706,1.06715,4.48928,1,3.5749,8.67641
3.76522,8.67637,0.000524427,0.000155043,1362,706,1.06191,4.48431,1,3.76574,8.67653
3.95621,8.67637,0.000331076,0.00021956,1369,706,1.05476,4.48132,1,3.95654,8.67659
4.1472,8.67637,0.000317718,0.000137196,1376,706,1.05433,4.48378,1,4.14751,8.67651
4.33819,8.67637,0.000474588,2.71601e-05,1383,706,1.0601,4.4872,1,4.33866,8.6764
4.52918,8.67637,0.00067438,-1.6122e-05,1390,706,1.06744,4.48817,1,4.52985,8.67636
4.72016,8.67637,0.000794063,-5.74897e-05,1397,706,1.07173,4.48906,1,4.72096,8.67632
4.91115,8.67637,0.000711092,-8.64422e-05,1404,706,1.06878,4.48951,1,4.91187,8.67629
5.10214,8.67637,0.000397818,-9.33722e-07,1411,706,1.05724,4.48577,1,5.10254,8.67637
5.29313,8.67637,6.1189e-05,0.000199018,1418,706,1.04498,4.47784,1,5.29319,8.67657
5.48412,8.67637,-1.73949e-06,0.000352215,1425,706,1.0426,4.47164,1,5.48412,8.67672
5.67511,8.67637,0.000234775,0.00038427,1432,706,1.05124,4.46985,1,5.67535,8.67676
5.8661,8.67637,0.000611005,0.000432526,1439,706,1.06511,4.46748,1,5.86671,8.67681
6.05709,8.67637,0.00102062,0.000583775,1446,706,1.0801,4.4613,1,6.05811,8.67696
6.24808,8.67637,0.00139018,0.000735028,1453,706,1.09368,4.45513,1,6.24947,8.67711
6.43907,8.67637,0.00159666,0.000758502,1460,706,1.10119,4.45366,1,6.44067,8.67713
6.63006,8.67637,0.00159999,0.000719052,1467,706,1.10136,4.45453,1,6.63166,8.67709
6.82105,8.67637,0.00159665,0.000705351,1474,706,1.10117,4.45443,1,6.82264,8.67708
7.01204,8.67637,0.00165006,0.000748866,1481,706,1.1031,4.45221,1,7.01369,8.67712
7.20303,8.67637,0.0014169,0.000812433,1488,706,1.09467,4.44928,1,7.20444,8.67719
7.39402,8.67637,0.000830865,0.000806413,1495,706,1.07316,4.4489,1,7.39485,8.67718
7.585,8.67637,0.000311104,0.000705019,1502,706,1.05411,4.45204,1,7.58532,8.67708
7.77599,8.67637,0.000271531,0.000747588,1509,706,1.05263,4.44985,1,7.77627,8.67712
7.96698,8.67637,0.000497578,0.00104286,1516,706,1.06091,4.43843,1,7.96748,8.67742
8.15797,8.67637,0.000700735,0.00130952,1523,706,1.06832,4.42805,1,8.15867,8.67768
8.34896,8.67637,0.000934382,0.00126242,1530,706,1.07694,4.42916,1,8.3499,8.67764
8.53995,8.67637,0.00124717,0.00103316,1537,706,1.0884,4.43693,1,8.5412,8.67741
8.73094,8.67637,0.0015838,0.000898316,1544,706,1.10076,4.44129,1,8.73252,8.67727
8.92193,8.67637,0.00177359,0.000921792,1551,706,1.10765,4.43979,1,8.9237,8.67729
9.11292,8.67637,0.00179648,0.00101204,1558,706,1.10856,4.43589,1,9.11472,8.67738
9.30391,8.67637,0.00176311,0.00107368,1565,706,1.10724,4.43302,1,9.30567,8.67745
9.4949,8.67637,0.00178029,0.00118968,1572,706,1.10794,4.42814,1,9.49668,8.67756
9.68589,8.67637,0.00180987,0.00136671,1579,706,1.10901,4.42106,1,9.6877,8.67774
9.87688,8.67637,0.00174313,0.00155806,1586,706,1.10653,4.41344,1,9.87862,8.67793
10.0679,8.67637,0.00176316,0.00159013,1593,706,1.10735,4.41169,1,10.0696,8.67796
10.2589,8.67637,0.00203017,0.00140188,1600,706,1.11712,4.41799,1,10.2609,8.67777
10.4498,8.67637,0.00236585,0.0011669,1607,706,1.12937,4.42599,1,10.4522,8.67754
10.6408,8.67637,0.0024059,0.0011923,1614,706,1.13085,4.42442,1,10.6432,8.67756
10.8318,8.67637,0.00212364,0.0014838,1621,706,1.1205,4.41315,1,10.8339,8.67786
11.0228,8.67637,0.00186713,0.0018287,1628,706,1.11112,4.3999,1,11.0247,8.6782
11.2138,8.67637,0.00193963,0.00203815,1635,706,1.11378,4.39161,1,11.2157,8.67841
11.4048,8.67637,0.00219331,0.00208833,1642,706,1.123,4.38916,1,11.407,8.67846
11.5958,8.67637,0.00224004,0.00205841,1649,706,1.1247,4.38968,1,11.598,8.67843
11.7868,8.67637,0.00206647,0.00199513,1656,706,1.11842,4.39137,1,11.7888,8.67837
11.9778,8.67637,0.00192628,0.00194902,1663,706,1.11329,4.39243,1,11.9797,8.67832
12.1687,8.67637,0.00195012,0.00195439,1670,706,1.11417,4.39164,1,12.1707,8.67833
12.3597,8.67637,0.00217996,0.00200742,1677,706,1.12255,4.38909,1,12.3619,8.67838
12.5507,8.67637,0,0,1684,706,0,0,-1,12.5507,8.67637
-16.6706,8.48538,-0.00440942,0.00211546,613,713,0.881665,4.47743,1,-16.6751,8.4875
-16.4797,8.48538,-0.00441896,0.00214945,620,713,0.881322,4.47556,1,-16.4841,8.48753
-16.2887,8.48538,-0.0044037,0.00215196,627,713,0.881877,4.47488,1,-16.2931,8.48753
-16.0977,8.48538,-0.00428354,0.00210582,634,713,0.886262,4.47595,1,-16.102,8.48749
-15.9067,8.48538,-0.00400984,0.00205586,641,713,0.896293,4.47718,1,-15.9107,8.48744
-15.7157,8.48538,-0.00371706,0.00204118,648,713,0.907025,4.47709,1,-15.7194,8.48742
-15.5247,8.48538,-0.00371039,0.00201603,655,713,0.90728,4.47741,1,-15.5284,8.4874
-15.3337,8.48538,-0.00398029,0.00186502,662,713,0.8974,4.48236,1,-15.3377,8.48725
-15.1427,8.48538,-0.00409856,0.00161864,669,713,0.893052,4.4908,1,-15.1468,8.487
-14.9517,8.48538,-0.00382201,0.00153339,676,713,0.903207,4.49329,1,-14.9556,8.48692
-14.7607,8.48538,-0.00342431,0.00171039,683,713,0.917779,4.48619,1,-14.7642,8.48709
-14.5698,8.48538,-0.00322116,0.0019265,690,713,0.925207,4.47764,1,-14.573,8.48731
-14.3788,8.48538,-0.00322115,0.00198624,697,713,0.925261,4.47488,1,-14.382,8.48737
-14.1878,8.48538,-0.00322401,0.00194679,704,713,0.925126,4.4757,1,-14.191,8.48733
-13.9968,8.48538,-0.00317729,0.00186823,711,713,0.926821,4.47799,1,-14,8.48725
-13.8058,8.48538,-0.00306095,0.00176678,718,713,0.931084,4.4811,1,-13.8089,8.48715
-13.6148,8.48538,-0.00293888,0.00168917,725,713,0.935539,4.48335,1,-13.6178,8.48707
-13.4238,8.48538,-0.00294747,0.00166403,732,713,0.935214,4.48365,1,-13.4268,8.48705
-13.2328,8.48538,-0.00314392,0.00173618,739,713,0.928023,4.48042,1,-13.236,8.48712
-13.0418,8.48538,-0.00327933,0.00181595,746,713,0.923107,4.47689,1,-13.0451,8.4872
-12.8509,8.48538,-0.0031525,0.00179079,753,713,0.927706,4.47716,1,-12.854,8.48717
-12.6599,8.48538,-0.00292744,0.00162067,760,713,0.935979,4.48282,1,-12.6628,8.487
-12.4689,8.48538,-0.00278631,0.00151445,767,713,0.941141,4.48611,1,-12.4717,8.4869
-12.2779,8.48538,-0.00273099,0.00156655,774,713,0.943188,4.48358,1,-12.2806,8.48695
-12.0869,8.48538,-0.00267758,0.00159099,781,713,0.945155,4.48208,1,-12.0896,8.48697
-11.8959,8.48538,-0.00264612,0.00149527,788,713,0.946275,4.48501,1,-11.8986,8.48688
-11.7049,8.48538,-0.00266805,0.0014768,795,713,0.945514,4.48506,1,-11.7076,8.48686
-11.5139,8.48538,-0.00269284,0.00154798,802,713,0.944602,4.48179,1,-11.5166,8.48693
-11.3229,8.48538,-0.00263467,0.00147324,809,713,0.946742,4.48394,1,-11.3256,8.48686
-11.1319,8.48538,-0.00253646,0.00127833,816,713,0.950333,4.49051,1,-11.1345,8.48666
-10.941,8.48538,-0.00247258,0.00114351,823,713,0.952621,4.49484,1,-10.9434,8.48653
-10.75,8.48538,-0.00247831,0.00104779,830,713,0.952453,4.49774,1,-10.7524,8.48643
-10.559,8.48538,-0.00254126,0.000915842,837,713,0.950146,4.50197,1,-10.5615,8.4863
-10.368,8.48538,-0.00259467,0.00086972,844,713,0.948176,4.50304,1,-10.3706,8.48625
-10.177,8.48538,-0.00256605,0.000931357,851,713,0.949238,4.50017,1,-10.1796,8.48631
-9.98601,8.48538,-0.00246305,0.000928138,858,713,0.953005,4.49967,1,-9.98848,8.48631
-9.79502,8.48538,-0.00240299,0.000731327,865,713,0.955206,4.50629,1,-9.79743,8.48611
-9.60403,8.48538,-0.00245641,0.000506868,872,713,0.953231,4.51389,1,-9.60649,8.48589
-9.41305,8.48538,-0.00243639,0.000432131,879,713,0.953949,4.51608,1,-9.41548,8.48582
-9.22206,8.48538,-0.00232289,0.000533815,886,713,0.958104,4.51171,1,-9.22438,8.48592
-9.03107,8.48538,-0.00228951,0.000630737,893,713,0.959337,4.50755,1,-9.03336,8.48601
-8.84008,8.48538,-0.00236008,0.000560776,900,713,0.95677,4.50952,1,-8.84244,8.48594
-8.64909,8.48538,-0.00231813,0.000430723,907,713,0.958292,4.51368,1,-8.65141,8.48581
-8.4581,8.48538,-0.0021932,0.000427502,914,713,0.962876,4.51316,1,-8.46029,8.48581
-8.26711,8.48538,-0.00218366,0.000435734,921,713,0.96325,4.51226,1,-8.26929,8.48582
-8.07612,8.48538,-0.00225043,0.00030283,928,713,0.960818,4.51654,1,-8.07837,8.48569
-7.88513,8.48538,-0.00225474,0.000103163,935,713,0.960626,4.52325,1,-7.88739,8.48549
-7.69414,8.48538,-0.00215175,5.79821e-05,942,713,0.964442,4.52428,1,-7.69629,8.48544
-7.50315,8.48538,-0.00191189,0.000164423,949,713,0.973177,4.51977,1,-7.50506,8.48555
-7.31216,8.48538,-0.00157236,0.000319493,956,713,0.985652,4.51351,1,-7.31374,8.4857
-7.12117,8.48538,-0.00137732,0.000523213,963,713,0.992808,4.50544,1,-7.12255,8.48591
-6.93018,8.48538,-0.0014989,0.000721239,970,713,0.988347,4.49758,1,-6.93168,8.4861
-6.73919,8.48538,-0.00174207,0.000799112,977,713,0.979459,4.49409,1,-6.74094,8.48618
-6.54821,8.48538,-0.00185176,0.000690053,984,713,0.975423,4.49748,1,-6.55006,8.48607
-6.35722,8.48538,-0.00187847,0.00050374,991,713,0.974441,4.50372,1,-6.35909,8.48589
-6.16623,8.48538,-0.00187848,0.000440448,998,713,0.974429,4.50544,1,-6.16811,8.48582
-5.97524,8.48538,-0.00176022,0.000520197,1005,713,0.978738,4.50187,1,-5.977,8.4859
-5.78425,8.48538,-0.00144074,0.000495024,1012,713,0.990474,4.50219,1,-5.78569,8.48588
-5.59326,8.48538,-0.00119424,0.000116045,1019,713,0.999491,4.51547,1,-5.59445,8.4855
-5.40227,8.48538,-0.00141077,-0.00034205,1026,713,0.991526,4.53167,1,-5.40368,8.48504
-5.21128,8.48538,-0.00194007,-0.000501617,1033,713,0.97218,4.53694,1,-5.21322,8.48488
-5.02029,8.48538,-0.00215988,-0.000360803,1040,713,0.964079,4.53113,1,-5.02245,8.48502
-4.8293,8.48538,-0.00170067,-0.000154245,1047,713,0.980938,4.52297,1,-4.831,8.48523
-4.63831,8.48538,-0.00102449,3.60815e-05,1054,713,1.0057,4.5154,1,-4.63934,8.48542
-4.44732,8.48538,-0.000794639,0.000245521,1061,713,1.01421,4.50708,1,-4.44812,8.48563
-4.25633,8.48538,-0.000944363,0.000272841,1068,713,1.00862,4.50552,1,-4.25728,8.48566
-4.06534,8.48538,-0.00100446,0.000118001,1075,713,1.00642,4.51056,1,-4.06635,8.4855
-3.87436,8.48538,-0.000841144,6.32783e-05,1082,713,1.01249,4.51194,1,-3.8752,8.48545
-3.68337,8.48538,-0.00068449,0.000201198,1089,713,1.01824,4.50628,1,-3.68405,8.48558
-3.49238,8.48538,-0.000654691,0.000161745,1096,713,1.0193,4.50716,1,-3.49303,8.48555
-3.30139,8.48538,-0.000737913,-8.35074e-06,1103,713,1.01629,4.51273,1,-3.30212,8.48537
-3.1104,8.48538,-0.000924353,1.51579e-05,1110,713,1.00937,4.5113,1,-3.11132,8.4854
-2.91941,8.48538,-0.00108432,0.000158827,1117,713,1.00349,4.50543,1,-2.92049,8.48554
-2.72842,8.48538,-0.000964398,0.000113645,1124,713,1.00791,4.50648,1,-2.72938,8.4855
-2.53743,8.48538,-0.000554812,-8.98729e-05,1131,713,1.0229,4.51331,1,-2.53798,8.48529
-2.34644,8.48538,-0.000201713,-8.92992e-05,1138,713,1.03595,4.51269,1,-2.34664,8.48529
-2.15545,8.48538,-9.17912e-05,2.76438e-05,1145,713,1.03997,4.5078,1,-2.15554,8.48541
-1.96446,8.48538,-0.000214932,4.73323e-05,1152,713,1.03539,4.5065,1,-1.96468,8.48543
-1.77347,8.48538,-0.000381473,-2.92966e-05,1159,713,1.02925,4.50867,1,-1.77385,8.48535
-1.58248,8.48538,-0.000468139,-4.77583e-05,1166,713,1.02606,4.50872,1,-1.58295,8.48534
-1.39149,8.48538,-0.000484702,2.4373e-05,1173,713,1.02548,4.50547,1,-1.39198,8.48541
-1.2005,8.48538,-0.000491369,0.00012416,1180,713,1.02523,4.50125,1,-1.201,8.48551
-1.00952,8.48538,-0.000491365,0.000154328,1187,713,1.02532,4.4995,1,-1.01001,8.48554
-0.818526,8.48538,-0.000464731,4.90723e-05,1194,713,1.0262,4.50275,1,-0.81899,8.48543
-0.627536,8.48538,-0.000388148,-6.38173e-05,1201,713,1.02911,4.50631,1,-0.627925,8.48532
-0.436547,8.48538,-0.000248282,-2.88929e-05,1208,713,1.03416,4.5044,1,-0.436795,8.48535
-0.245558,8.48538,-7.17413e-05,3.46386e-05,1215,713,1.04063,4.50145,1,-0.245629,8.48542
-0.0545684,8.48538,0.000111436,3.33196e-05,1222,713,1.04733,4.50092,1,-0.0544569,8.48542
0.136421,8.48538,0.000214693,6.34788e-05,1229,713,1.05119,4.49918,1,0.136636,8.48545
0.32741,8.48538,0.00010147,0.000178534,1236,713,1.04704,4.49437,1,0.327512,8.48556
0.5184,8.48538,-0.000228257,0.000246878,1243,713,1.03489,4.4913,1,0.518171,8.48563
0.709389,8.48538,-0.000531349,0.000213176,1250,713,1.02378,4.49187,1,0.708858,8.4856
0.900378,8.48538,-0.00062463,0.000200437,1257,713,1.02034,4.49175,1,0.899754,8.48558
1.09137,8.48538,-0.000504705,0.000197216,1264,713,1.02477,4.49127,1,1.09086,8.48558
1.28236,8.48538,-0.00018833,0.000120545,1271,713,1.03635,4.49347,1,1.28217,8.4855
1.47335,8.48538,0.000208034,2.38404e-05,1278,713,1.05087,4.49642,1,1.47355,8.48541
1.66434,8.48538,0.000364558,5.20876e-05,1285,713,1.05667,4.49473,1,1.6647,8.48544
1.85532,8.48538,0.000337983,0.000137571,1292,713,1.05571,4.49102,1,1.85566,8.48552
2.04631,8.48538,0.000544331,9.61959e-05,1299,713,1.06319,4.49194,1,2.04686,8.48548
2.2373,8.48538,0.00094748,-0.000109228,1306,713,1.078,4.49886,1,2.23825,8.48527
2.42829,8.48538,0.00105738,-0.000228797,1313,713,1.08206,4.50262,1,2.42935,8.48515
2.61928,8.48538,0.000780828,-0.000102283,1320,713,1.07186,4.49739,1,2.62006,8.48528
2.81027,8.48538,0.000507861,0.000155837,1327,713,1.06193,4.4873,1,2.81078,8.48554
3.00126,8.48538,0.000364589,0.000344327,1334,713,1.05662,4.47982,1,3.00163,8.48573
3.19225,8.48538,0.000304746,0.000339215,1341,713,1.05449,4.4794,1,3.19255,8.48572
3.38324,8.48538,0.000344552,0.000214884,1348,713,1.05596,4.48331,1,3.38358,8.4856
3.57423,8.48538,0.0004578,0.000194498,1355,713,1.06009,4.48344,1,3.57469,8.48558
3.76522,8.48538,0.000481179,0.000356271,1362,713,1.06091,4.47694,1,3.7657,8.48574
3.95621,8.48538,0.000441136,0.000476088,1369,713,1.0594,4.47192,1,3.95665,8.48586
4.1472,8.48538,0.000471411,0.000419469,1376,713,1.06053,4.47337,1,4.14767,8.4858
4.33819,8.48538,0.000557704,0.00024459,1383,713,1.06377,4.47917,1,4.33874,8.48563
4.52918,8.48538,0.000687869,9.5456e-05,1390,713,1.0685,4.48409,1,4.52986,8.48548
4.72016,8.48538,0.00076416,5.50457e-05,1397,713,1.07126,4.48491,1,4.72093,8.48544
4.91115,8.48538,0.000647822,0.000169147,1404,713,1.06699,4.48015,1,4.9118,8.48555
5.10214,8.48538,0.000324546,0.000389125,1411,713,1.05522,4.47149,1,5.10247,8.48577
5.29313,8.48538,6.13515e-05,0.000603375,1418,713,1.04552,4.46301,1,5.29319,8.48599
5.48412,8.48538,0.000101418,0.000736536,1425,713,1.04702,4.4575,1,5.48422,8.48612
5.67511,8.48538,0.000371315,0.000815319,1432,713,1.05688,4.45406,1,5.67548,8.4862
